old_path,new_path,phase,reason
data/derivatives/tiles/data_3x3/westernpa_d20/604599/tpi_15_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/tpi_15_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/tpi_25_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/tpi_25_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/tpi_grad_dir_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/tpi_grad_dir_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/tpi_grad_mag_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/tpi_grad_mag_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/water_banks_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/water_banks_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/water_count_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/water_count_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/water_mask_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/water_mask_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/water_polygons_banks_604599_1m.gpkg,data/03_derived/westernpa_d20/604599/1m/water_polygons_banks_604599_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604599/water_solid_604599_1m.tif,data/03_derived/westernpa_d20/604599/1m/water_solid_604599_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/chm_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/chm_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/contours_2m_604603_1m.gpkg,data/03_derived/westernpa_d20/604603/1m/contours_2m_604603_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/dem_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/dem_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/dem_604603_1m.tif.aux.xml,data/03_derived/westernpa_d20/604603/1m/dem_604603_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/drainage_prob_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/drainage_prob_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/dsm_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/dsm_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/features_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/features_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/ground_density_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/ground_density_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az000_alt25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az000_alt25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az090_alt25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az090_alt25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az135_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az135_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az180_alt25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az180_alt25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az270_alt25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az270_alt25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az315_alt25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az315_alt25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/hillshade_az315_alt70_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/hillshade_az315_alt70_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/intensity_ground_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/intensity_ground_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/local_relief_10_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/local_relief_10_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/lrm_11_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/lrm_11_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/lrm_25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/lrm_25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/lrm_3_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/lrm_3_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/lrm_5_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/lrm_5_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/openness_neg_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/openness_neg_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/openness_pos_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/openness_pos_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/road_argmax_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/road_argmax_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/road_overlay_604603_1m.png,data/03_derived/westernpa_d20/604603/1m/road_overlay_604603_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/road_prob_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/road_prob_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/roughness_5_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/roughness_5_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/rrim_openness_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/rrim_openness_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/rrim_openness_604603_1m_preview.png,data/03_derived/westernpa_d20/604603/1m/rrim_openness_604603_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/rrim_simple_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/rrim_simple_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/rrim_simple_604603_1m_preview.png,data/03_derived/westernpa_d20/604603/1m/rrim_simple_604603_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/slope_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/slope_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/stream_seed_t4000_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/stream_seed_t4000_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/tile_overview_604603_1m.png,data/03_derived/westernpa_d20/604603/1m/tile_overview_604603_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/tpi_05_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/tpi_05_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/tpi_15_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/tpi_15_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/tpi_25_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/tpi_25_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/tpi_grad_dir_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/tpi_grad_dir_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/tpi_grad_mag_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/tpi_grad_mag_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/water_banks_synth_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/water_banks_synth_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/water_count_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/water_count_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/water_polygons_banks_synth_604603_1m.gpkg,data/03_derived/westernpa_d20/604603/1m/water_polygons_banks_synth_604603_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604603/water_seed_synth_604603_1m.tif,data/03_derived/westernpa_d20/604603/1m/water_seed_synth_604603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/chm_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/chm_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/contours_2m_604608_1m.gpkg,data/03_derived/westernpa_d20/604608/1m/contours_2m_604608_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/dem_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/dem_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/drainage_prob_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/drainage_prob_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/dsm_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/dsm_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/features_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/features_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/ground_density_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/ground_density_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/hillshade_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/hillshade_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/intensity_ground_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/intensity_ground_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/local_relief_10_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/local_relief_10_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/lrm_11_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/lrm_11_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/lrm_25_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/lrm_25_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/lrm_3_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/lrm_3_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/lrm_5_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/lrm_5_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/openness_neg_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/openness_neg_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/openness_pos_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/openness_pos_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/road_argmax_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/road_argmax_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/road_overlay_604608_1m.png,data/03_derived/westernpa_d20/604608/1m/road_overlay_604608_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/road_prob_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/road_prob_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/roughness_5_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/roughness_5_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/roughness_5_604608_1m.tif.aux.xml,data/03_derived/westernpa_d20/604608/1m/roughness_5_604608_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/rrim_openness_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/rrim_openness_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/rrim_openness_604608_1m_preview.png,data/03_derived/westernpa_d20/604608/1m/rrim_openness_604608_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/rrim_simple_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/rrim_simple_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/rrim_simple_604608_1m_preview.png,data/03_derived/westernpa_d20/604608/1m/rrim_simple_604608_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/slope_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/slope_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/stream_seed_t4000_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/stream_seed_t4000_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/tile_overview_604608_1m.png,data/03_derived/westernpa_d20/604608/1m/tile_overview_604608_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/tpi_05_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/tpi_05_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/tpi_15_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/tpi_15_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/tpi_25_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/tpi_25_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/tpi_grad_dir_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/tpi_grad_dir_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/604608/tpi_grad_mag_604608_1m.tif,data/03_derived/westernpa_d20/604608/1m/tpi_grad_mag_604608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/chm_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/chm_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/contours_2m_609590_1m.gpkg,data/03_derived/westernpa_d20/609590/1m/contours_2m_609590_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/dem_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/dem_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/dem_609590_1m.tif.aux.xml,data/03_derived/westernpa_d20/609590/1m/dem_609590_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/drainage_prob_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/drainage_prob_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/dsm_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/dsm_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/features_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/features_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/ground_density_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/ground_density_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az000_alt25_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az000_alt25_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az090_alt25_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az090_alt25_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az135_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az135_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az180_alt25_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az180_alt25_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az270_alt25_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az270_alt25_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az315_alt25_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az315_alt25_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/hillshade_az315_alt70_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/hillshade_az315_alt70_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/intensity_ground_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/intensity_ground_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/local_relief_10_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/local_relief_10_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/lrm_11_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/lrm_11_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/lrm_25_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/lrm_25_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/lrm_3_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/lrm_3_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/lrm_5_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/lrm_5_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/openness_neg_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/openness_neg_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/openness_neg_609590_1m.tif.aux.xml,data/03_derived/westernpa_d20/609590/1m/openness_neg_609590_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/openness_pos_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/openness_pos_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/road_argmax_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/road_argmax_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/road_argmax_609590_1m.tif.aux.xml,data/03_derived/westernpa_d20/609590/1m/road_argmax_609590_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/road_overlay_609590_1m.png,data/03_derived/westernpa_d20/609590/1m/road_overlay_609590_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/road_prob_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/road_prob_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/roughness_5_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/roughness_5_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/rrim_openness_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/rrim_openness_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/rrim_openness_609590_1m_preview.png,data/03_derived/westernpa_d20/609590/1m/rrim_openness_609590_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/rrim_simple_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/rrim_simple_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/rrim_simple_609590_1m_preview.png,data/03_derived/westernpa_d20/609590/1m/rrim_simple_609590_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/slope_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/slope_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/slope_609590_1m.tif.aux.xml,data/03_derived/westernpa_d20/609590/1m/slope_609590_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/stream_seed_t4000_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/stream_seed_t4000_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/tile_overview_609590_1m.png,data/03_derived/westernpa_d20/609590/1m/tile_overview_609590_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/609590/tpi_05_609590_1m.tif,data/03_derived/westernpa_d20/609590/1m/tpi_05_609590_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
