PERMIT_NUM,WELL_STATU,spud_year,spud_class,era,d_any_annotation,pad_idx,area_m2c,perim_m,compactness,elongation,d_pad,pit_idx,d_pit,has_pad,has_pit,wells_on_pad
121-24240,DEP Abandoned List,1976.0,real,1956-1979,197.57278049911508,,,,,,,,,False,False,
121-24811,Active,1977.0,real,1956-1979,51.146921777036496,,,,,,,,,False,False,
121-21575,Plugged OG Well,1972.0,real,1956-1979,172.79210399315397,,,,,,,,,False,False,
121-20516,Active,1967.0,real,1956-1979,41.9434479584842,,,,,,,402.0,41.9434479584842,False,True,
121-21067,DEP Abandoned List,1971.0,real,1956-1979,75.88446796547535,,,,,,,,,False,False,
121-21883,Plugged OG Well,1972.0,real,1956-1979,49.65169578948882,,,,,,,274.0,49.65169578948882,False,True,
121-22406,Active,1974.0,real,1956-1979,12.874410701177476,920.0,969.8673281247306,127.17283124144878,0.7535872004061696,0.6165038050757166,12.874410701177476,381.0,36.48415282178665,True,True,1.0
121-34330,Active,1983.0,real,1980-1999,72.34443004103849,,,,,,,,,False,False,
121-21489,Active,1971.0,real,1956-1979,152.7572865221484,,,,,,,,,False,False,
121-21811,Active,1972.0,real,1956-1979,13.104021889780675,609.0,1076.5933331964786,173.1905474294128,0.45103804927407365,0.3068544321387933,13.104021889780675,,,True,False,2.0
121-24405,Active,1976.0,real,1956-1979,135.28881970924655,,,,,,,,,False,False,
121-32353,Active,1982.0,real,1980-1999,15.520388809793534,941.0,1066.5144441160105,133.52422281300232,0.7517206627999237,0.5454425339125615,15.520388809793534,,,True,False,3.0
121-33785,Active,1983.0,real,1980-1999,33.81196559663526,350.0,1146.4933394090128,142.18945202152236,0.7126013471383261,0.5564228020965042,33.81196559663526,94.0,39.818500162766846,True,True,2.0
121-34331,Active,1983.0,real,1980-1999,91.2712016461535,,,,,,,,,False,False,
121-27441,Active,1980.0,real,1980-1999,0.0,743.0,947.1190635248495,135.7527589514957,0.6458283610708014,0.48950695428168234,0.0,,,True,False,1.0
121-22569,Active,1973.0,real,1956-1979,22.208896474041033,695.0,945.5952610948184,145.16184450948577,0.563910518101323,0.3882370905194614,22.208896474041033,,,True,False,2.0
121-24826,Active,1977.0,real,1956-1979,43.793627774364005,597.0,1990.0914183491534,191.20842247991098,0.6840200848007493,0.6452005430753535,43.793627774364005,,,True,False,2.0
121-26235,Active,1979.0,real,1956-1979,0.0,748.0,1776.9541497349853,196.19930822786029,0.5800843413935913,0.35543047477252815,0.0,261.0,9.623799679946819,True,True,1.0
121-29520,Active,1981.0,real,1980-1999,58.5731437217711,,,,,,,,,False,False,
121-32352,Active,1982.0,real,1980-1999,20.848328261734235,949.0,1415.2145952625842,159.52708539356627,0.6988167429760712,0.50411756302499,20.848328261734235,,,True,False,2.0
121-33807,Active,1983.0,real,1980-1999,31.500763982920816,695.0,945.5952610948184,145.16184450948577,0.563910518101323,0.3882370905194614,31.500763982920816,,,True,False,2.0
121-20554,DEP Abandoned List,1968.0,real,1956-1979,15.802160566987785,701.0,2259.4793295748395,210.64449148998227,0.6399087131542431,0.4610969694269036,15.802160566987785,,,True,False,2.0
121-20826,Active,1969.0,real,1956-1979,37.394684943041135,913.0,1962.4278335715223,187.02368410672662,0.7050344582763821,0.5279566884498382,37.394684943041135,,,True,False,1.0
121-21351,Active,1971.0,real,1956-1979,6.646951360719597,904.0,2433.804146859898,214.5111806681131,0.664654002353746,0.4572731015043533,6.646951360719597,396.0,26.67509301018004,True,True,2.0
121-21803,Active,1972.0,real,1956-1979,135.12868040084942,,,,,,,,,False,False,
121-28118,Active,1981.0,real,1980-1999,0.0,1031.0,1777.0146594981563,206.45058810243546,0.5239244013636425,0.2931655820614514,0.0,156.0,15.334649822104128,True,True,2.0
121-24804,Active,1977.0,real,1956-1979,29.632962992593107,541.0,1453.1071739850408,174.7592935433002,0.5978977926340879,0.38452622429502403,29.632962992593107,,,True,False,2.0
121-26238,Active,1979.0,real,1956-1979,112.06162391536239,,,,,,,,,False,False,
121-33808,Active,1983.0,real,1980-1999,24.573583502044453,,,,,,,419.0,24.573583502044453,False,True,
121-05442,Plugged OG Well,1800.0,sentinel_1800,,107.51776495160173,,,,,,,,,False,False,
121-22032,Active,1972.0,real,1956-1979,138.50897266539053,,,,,,,,,False,False,
121-22037,Active,1973.0,real,1956-1979,9.841822155488021,996.0,1370.9778613039844,143.88548472263903,0.832159043910815,0.6897972234352264,9.841822155488021,131.0,44.339421219613776,True,True,1.0
121-26687,Active,1979.0,real,1956-1979,69.64306091879145,,,,,,,,,False,False,
121-29949,Active,1981.0,real,1980-1999,0.0,945.0,1332.3496885675959,145.72964475660007,0.7883739694736612,0.6786446406833904,0.0,,,True,False,1.0
121-20618,DEP Abandoned List,1968.0,real,1956-1979,37.340160989974436,611.0,2586.298537676381,207.28365927499618,0.7564119556685399,0.6226841429227733,37.340160989974436,,,True,False,4.0
121-22332,Active,1973.0,real,1956-1979,70.41996497450005,,,,,,,,,False,False,
121-25311,Plugged OG Well,1978.0,real,1956-1979,0.0,594.0,1645.835065440461,169.0143180550428,0.7240176943554821,0.5934329674092969,0.0,,,True,False,1.0
121-29264,Active,1981.0,real,1980-1999,0.0,959.0,1608.4100831691437,157.39678961183313,0.8158586290213218,0.5673268506463337,0.0,,,True,False,1.0
121-22409,Active,1974.0,real,1956-1979,25.01112897426229,937.0,2432.6106886012108,213.6857285394687,0.6694704911536153,0.515403094066733,25.01112897426229,384.0,32.5269417331943,True,True,3.0
121-21541,DEP Abandoned List,1971.0,real,1956-1979,0.0,630.0,1755.2822335479395,201.38636644070436,0.5438719850965248,0.416272374103645,0.0,247.0,5.631917394377944,True,True,1.0
121-24831,Active,1977.0,real,1956-1979,75.00571408443999,,,,,,,,,False,False,
121-30376,Active,1981.0,real,1980-1999,51.6759072798002,,,,,,,,,False,False,
121-20315,Active,1965.0,real,1956-1979,149.6353312927455,,,,,,,,,False,False,
121-21299,Active,1971.0,real,1956-1979,68.0777364828526,,,,,,,,,False,False,
121-29529,Active,1981.0,real,1980-1999,30.6699703875041,940.0,1329.9123244679918,163.47453581846256,0.6253636719201707,0.3615718735927247,30.6699703875041,,,True,False,2.0
121-27636,DEP Abandoned List,1800.0,sentinel_1800,,0.0,780.0,1821.6696548069242,169.68824075309604,0.7950162281368692,0.6739901980648728,0.0,,,True,False,1.0
121-21082,DEP Abandoned List,1970.0,real,1956-1979,22.520254714977543,715.0,3233.942458466809,249.91226783313277,0.6506793155762592,0.5619089511161002,22.520254714977543,,,True,False,2.0
121-21750,Active,1972.0,real,1956-1979,80.29284927035327,,,,,,,,,False,False,
121-23328,Active,1974.0,real,1956-1979,31.72714828181914,669.0,1559.964712711756,172.06093891853627,0.662155607972574,0.7021915846582634,31.72714828181914,,,True,False,1.0
121-24830,Active,1977.0,real,1956-1979,26.613128692512664,611.0,2586.298537676381,207.28365927499618,0.7564119556685399,0.6226841429227733,26.613128692512664,236.0,47.621314846148486,True,True,4.0
121-21069,DEP Abandoned List,1971.0,real,1956-1979,45.76967248805197,370.0,924.0464887135188,121.01199955055492,0.7929518394917636,0.7852811771527827,45.76967248805197,,,True,False,1.0
121-21089,DEP Abandoned List,1970.0,real,1956-1979,24.14956358864953,641.0,1750.871303097718,184.90963372080049,0.6434947559345573,0.48955807329656337,24.14956358864953,,,True,False,3.0
121-21547,DEP Abandoned List,1971.0,real,1956-1979,90.40826630247108,,,,,,,,,False,False,
121-22044,Active,1973.0,real,1956-1979,34.912587092871426,1008.0,1440.9987988379135,154.81903122129904,0.7554831661865034,0.44228176696482446,34.912587092871426,,,True,False,1.0
121-22351,Active,1973.0,real,1956-1979,50.908852885013104,,,,,,,,,False,False,
121-34328,Active,1983.0,real,1980-1999,52.8477378734081,,,,,,,,,False,False,
121-21880,Plugged OG Well,1972.0,real,1956-1979,57.90490044384785,,,,,,,,,False,False,
121-22064,Active,1973.0,real,1956-1979,0.0,332.0,1426.0130543362907,173.29044915273477,0.5967385717819598,0.35699991212933563,0.0,92.0,13.928972955627358,True,True,2.0
121-24219,DEP Abandoned List,1976.0,real,1956-1979,153.8289749251848,,,,,,,,,False,False,
121-20557,DEP Abandoned List,1969.0,real,1956-1979,127.79415931651413,,,,,,,,,False,False,
121-22057,Active,1973.0,real,1956-1979,30.947960185225032,273.0,1395.6313748455768,184.2116052575201,0.5168286899095548,0.33160466527734606,30.947960185225032,,,True,False,2.0
121-22564,Plugged OG Well,1973.0,real,1956-1979,3.2685516323519455,1016.0,1136.8706923306188,136.0563083184016,0.7717623166011285,0.5978377836498391,3.2685516323519455,417.0,41.209367449100455,True,True,1.0
121-35615,Active,1983.0,real,1980-1999,90.94389549314268,,,,,,,,,False,False,
121-21882,Plugged OG Well,1972.0,real,1956-1979,39.23291938929216,694.0,1437.8672508653292,198.41971844931027,0.4589432620560505,0.26677862368021854,39.23291938929216,,,True,False,1.0
121-22029,Active,1972.0,real,1956-1979,0.0,1010.0,1279.6392278177655,144.56266427986213,0.7694583587277611,0.5223150951072894,0.0,142.0,4.044742326332889,True,True,2.0
121-22353,Active,1973.0,real,1956-1979,164.04982568343974,,,,,,,,,False,False,
121-22791,Active,1973.0,real,1956-1979,166.0102486063821,,,,,,,,,False,False,
121-26805,Plugged OG Well,1979.0,real,1956-1979,25.683481534823084,964.0,9198.129495557278,558.9670177411105,0.3699448773084233,0.17564126207054154,25.683481534823084,,,True,False,3.0
121-28119,Active,1981.0,real,1980-1999,0.0,1032.0,1404.3327702602676,164.96297331693927,0.6484954640144386,0.4777091659164332,0.0,158.0,8.488395373748421,True,True,1.0
121-33793,Active,1983.0,real,1980-1999,51.171170735543924,,,,,,,,,False,False,
121-20424,Active,1966.0,real,1956-1979,120.19780790724326,,,,,,,,,False,False,
121-22237,Active,1973.0,real,1956-1979,49.9948579297138,679.0,1960.5525761564136,206.41474368293154,0.5782383985038402,0.5706149737082474,49.9948579297138,,,True,False,2.0
121-27763,DEP Abandoned List,1980.0,real,1980-1999,38.99841615352623,,,,,,,170.0,38.99841615352623,False,True,
121-21546,DEP Abandoned List,1971.0,real,1956-1979,113.08493527955193,,,,,,,,,False,False,
121-21348,Active,1971.0,real,1956-1979,18.068860246171255,906.0,2915.245269948465,228.68900060539644,0.7004778553768359,0.45136014977560135,18.068860246171255,394.0,22.02612576195708,True,True,1.0
121-22326,Active,1973.0,real,1956-1979,57.33794460721419,,,,,,,,,False,False,
121-28133,Active,1981.0,real,1980-1999,50.990966043149534,,,,,,,,,False,False,
121-20544,DEP Abandoned List,1968.0,real,1956-1979,62.31529641836977,,,,,,,,,False,False,
121-20848,Active,1969.0,real,1956-1979,51.67840155697181,,,,,,,,,False,False,
121-21549,DEP Abandoned List,1971.0,real,1956-1979,178.13247734448387,,,,,,,,,False,False,
121-22038,Active,1973.0,real,1956-1979,41.68481866197395,999.0,1333.8405414550796,158.43600129325728,0.6677379073273462,0.38669706724070263,41.68481866197395,133.0,47.38335908978612,True,True,1.0
121-22336,Active,1973.0,real,1956-1979,19.666939103909915,687.0,1580.9762227444153,162.46354403229597,0.7527024969069602,0.5210503173218993,19.666939103909915,,,True,False,1.0
121-29516,Active,1981.0,real,1980-1999,0.0,964.0,9198.129495557278,558.9670177411105,0.3699448773084233,0.17564126207054154,0.0,,,True,False,3.0
121-21534,DEP Abandoned List,1971.0,real,1956-1979,55.10003249171618,,,,,,,,,False,False,
121-22039,Plugged OG Well,1973.0,real,1956-1979,53.32340106098758,,,,,,,,,False,False,
121-22395,Active,1973.0,real,1956-1979,27.146774367300726,900.0,1773.174548436827,188.3823102308366,0.6278864570642645,0.40830572116653185,27.146774367300726,,,True,False,1.0
121-22491,Active,1973.0,real,1956-1979,67.0775053037319,,,,,,,,,False,False,
121-29937,Active,1982.0,real,1980-1999,53.27683702507436,,,,,,,,,False,False,
121-33784,Active,1983.0,real,1980-1999,64.59225160011802,,,,,,,,,False,False,
121-37407,Active,1984.0,real,1980-1999,14.340122289156936,968.0,2342.57373471249,195.65630240720438,0.7689807178717636,0.596424175423818,14.340122289156936,372.0,42.726570244330915,True,True,2.0
121-21342,Active,1971.0,real,1956-1979,54.705722821563235,,,,,,,,,False,False,
121-35616,Active,1983.0,real,1980-1999,120.04092168449057,,,,,,,,,False,False,
121-21202,Active,1971.0,real,1956-1979,60.76990664215153,,,,,,,,,False,False,
121-24810,Active,1977.0,real,1956-1979,28.886384358013924,688.0,2182.5568611139133,210.23422985455724,0.6205382755301684,0.3887397363749283,28.886384358013924,,,True,False,1.0
121-37406,Active,1984.0,real,1980-1999,52.822695848531346,,,,,,,,,False,False,
121-22047,Active,1973.0,real,1956-1979,33.01310374743945,989.0,803.0764547704234,118.78698231898075,0.7152025560983747,0.45002713067201555,33.01310374743945,,,True,False,2.0
121-22055,Active,1973.0,real,1956-1979,44.238030107763564,275.0,1056.5654055290677,143.8678976117833,0.6414731108812495,0.4040224388422322,44.238030107763564,,,True,False,1.0
121-22490,Active,1973.0,real,1956-1979,138.21648802685232,,,,,,,,,False,False,
121-28122,Active,1980.0,real,1980-1999,105.03635796508063,,,,,,,,,False,False,
121-21923,Active,1973.0,real,1956-1979,134.68181266108658,,,,,,,,,False,False,
121-32331,DEP Abandoned List,1982.0,real,1980-1999,107.94488402450395,,,,,,,,,False,False,
121-20527,DEP Abandoned List,1968.0,real,1956-1979,70.08699319649706,,,,,,,,,False,False,
121-30379,Active,1981.0,real,1980-1999,27.903455087232086,1019.0,1343.2473869614032,168.90869528341597,0.5916458926334658,0.3595665635163848,27.903455087232086,148.0,44.77848267923392,True,True,1.0
121-22243,Active,1973.0,real,1956-1979,35.2380818604183,572.0,1446.630528871019,164.6853128651938,0.6702823005557743,0.4469812770604831,35.2380818604183,,,True,False,2.0
121-23104,DEP Abandoned List,1974.0,real,1956-1979,129.46009082597274,,,,,,,,,False,False,
121-25306,Active,1978.0,real,1956-1979,154.9448324180681,,,,,,,,,False,False,
121-29940,Active,1981.0,real,1980-1999,149.69688012913838,,,,,,,,,False,False,
121-32346,Active,1982.0,real,1980-1999,62.7427190400845,,,,,,,,,False,False,
121-21595,DEP Abandoned List,1971.0,real,1956-1979,29.41713649502902,637.0,2654.5398645703062,231.07245870312127,0.6247449365016557,0.4751176515313301,29.41713649502902,,,True,False,1.0
121-22042,Active,1973.0,real,1956-1979,45.9226135398919,,,,,,,416.0,45.9226135398919,False,True,
121-22061,Active,1973.0,real,1956-1979,23.976461590507515,337.0,1565.2104985953538,153.20902736227313,0.837941896326476,0.7876212991059292,23.976461590507515,,,True,False,2.0
121-20596,Active,1968.0,real,1956-1979,30.001649447317334,937.0,2432.6106886012108,213.6857285394687,0.6694704911536153,0.515403094066733,37.33774776396597,384.0,30.001649447317334,True,True,3.0
121-21347,Active,1971.0,real,1956-1979,25.596082273451696,899.0,1875.270312168688,180.51906458056877,0.7231486727710068,0.5346447513540575,25.596082273451696,391.0,36.564043476613044,True,True,1.0
121-30378,Active,1981.0,real,1980-1999,30.541400694747193,1020.0,1256.2420306632253,154.78343170605913,0.6589223541273788,0.40964470383879703,30.541400694747193,149.0,34.504506801716765,True,True,1.0
121-25314,Plugged OG Well,1978.0,real,1956-1979,0.0,592.0,1751.6755297586305,181.05025895083165,0.6715297020803803,0.5938089689341968,0.0,,,True,False,2.0
121-22408,Active,1974.0,real,1956-1979,0.0,921.0,2060.97282695568,193.03546362950988,0.6950369986083114,0.42455880736608126,0.0,382.0,18.216436969238977,True,True,1.0
121-21077,DEP Abandoned List,1970.0,real,1956-1979,14.453974187361325,705.0,1921.5956568006218,186.97509284918894,0.6907236994651075,0.7485452577296617,14.453974187361325,,,True,False,1.0
121-24827,Active,1977.0,real,1956-1979,0.0,613.0,2116.787316031508,217.97257681985937,0.559865068898858,0.34804663084964305,0.0,,,True,False,4.0
121-20427,Active,1966.0,real,1956-1979,26.097194625171202,689.0,2802.6675422018257,247.87224313913865,0.5732257009634288,0.5658845790096223,26.097194625171202,,,True,False,2.0
121-21212,DEP Abandoned List,1800.0,sentinel_1800,,23.985934457796063,835.0,2256.063960115732,189.30858718174852,0.791080434158101,0.6331614338714396,23.985934457796063,298.0,48.71073584145311,True,True,2.0
121-21330,Active,1971.0,real,1956-1979,52.110066632221226,,,,,,,,,False,False,
121-24983,Active,1977.0,real,1956-1979,57.85462172949743,,,,,,,,,False,False,
121-25958,Active,1979.0,real,1956-1979,168.76630199148926,,,,,,,,,False,False,
121-29266,Active,1981.0,real,1980-1999,0.0,961.0,998.4609166808775,117.86852810216907,0.9031194867302912,0.928283086108366,0.0,,,True,False,1.0
121-20471,Active,1966.0,real,1956-1979,151.45515649184009,,,,,,,,,False,False,
121-24800,Active,1977.0,real,1956-1979,28.109919215967302,,,,,,,207.0,28.109919215967302,False,True,
121-25308,Plugged OG Well,1978.0,real,1956-1979,32.041307226525795,590.0,1983.4170638331168,243.18878840674327,0.42144102662040717,0.3783962794988984,32.041307226525795,,,True,False,1.0
121-30375,Active,1800.0,sentinel_1800,,172.64655034385336,,,,,,,,,False,False,
121-20799,Active,1969.0,real,1956-1979,177.41929548005024,,,,,,,,,False,False,
121-21075,DEP Abandoned List,1970.0,real,1956-1979,84.6485821586812,,,,,,,,,False,False,
121-21538,DEP Abandoned List,1971.0,real,1956-1979,27.431797814873104,631.0,1448.9443964690197,167.93778118212956,0.6456018434824413,0.5174040841340262,27.431797814873104,248.0,35.462823402787954,True,True,1.0
121-22030,Active,1800.0,sentinel_1800,,32.06824585138061,1011.0,916.2362346760813,132.18718245974256,0.6589290208946152,0.35810886563303795,32.06824585138061,140.0,47.96008856060309,True,True,2.0
121-22329,Active,1973.0,real,1956-1979,66.68836663184467,,,,,,,,,False,False,
121-24215,DEP Abandoned List,1976.0,real,1956-1979,3.74668227162432,634.0,1863.7083345042283,187.13069150553275,0.6688023131617578,0.8244746069395805,3.74668227162432,249.0,22.420429290387183,True,True,2.0
121-24829,Active,1977.0,real,1956-1979,36.07398110018226,616.0,2104.487083838998,216.56541957398696,0.5638685941626602,0.5251034044814898,36.07398110018226,,,True,False,1.0
121-29892,Active,1981.0,real,1980-1999,0.0,1007.0,1888.735260835167,194.11024168784672,0.6299180479260974,0.35603566089079997,0.0,,,True,False,1.0
121-29895,Active,1981.0,real,1980-1999,164.89849593518932,,,,,,,,,False,False,
121-32349,Active,1982.0,real,1980-1999,101.85727865504505,,,,,,,,,False,False,
121-33797,Active,1983.0,real,1980-1999,34.47095516728431,989.0,803.0764547704234,118.78698231898075,0.7152025560983747,0.45002713067201555,34.47095516728431,122.0,41.855198476293666,True,True,2.0
121-33783,Active,1983.0,real,1980-1999,43.4333665233443,280.0,771.455960042271,127.14589132026366,0.5996755489283743,0.3693903167397422,43.4333665233443,87.0,47.60674639255439,True,True,2.0
121-28557,DEP Abandoned List,1981.0,real,1980-1999,40.80821045739241,643.0,2149.2749982199275,181.0692122103592,0.8237826228795861,0.7789918433964605,40.80821045739241,,,True,False,1.0
121-33792,Active,1983.0,real,1980-1999,45.89706785640359,,,,,,,410.0,45.89706785640359,False,True,
121-37410,Active,1984.0,real,1980-1999,47.8468661645384,965.0,2050.479519426863,188.45880838558847,0.7254916499870611,0.4581577099834789,47.8468661645384,,,True,False,1.0
121-33799,Active,1983.0,real,1980-1999,134.64290318075305,,,,,,,,,False,False,
121-33809,Active,1983.0,real,1980-1999,189.8828296796201,,,,,,,,,False,False,
121-22026,Active,1973.0,real,1956-1979,11.49261852159113,329.0,1176.1865173253282,155.8502260520201,0.6085148592995123,0.35664266175363524,11.49261852159113,99.0,14.116153768578576,True,True,1.0
121-29268,Active,1981.0,real,1980-1999,54.41616182274773,,,,,,,,,False,False,
121-20314,Active,1965.0,real,1956-1979,91.48045878220188,,,,,,,,,False,False,
121-20545,DEP Abandoned List,1968.0,real,1956-1979,7.801452566523439,700.0,2603.728972192566,225.81423846261922,0.6416570862148163,0.45686786795873696,7.801452566523439,,,True,False,4.0
121-21539,DEP Abandoned List,1971.0,real,1956-1979,0.0,627.0,1254.5654967084463,160.366737989646,0.6130199561098039,0.7339994875697453,0.0,,,True,False,1.0
121-22059,Active,1973.0,real,1956-1979,0.0,335.0,1134.9098173580896,160.61682534754584,0.5528268673031225,0.38422547299496485,0.0,85.0,4.627024551400575,True,True,2.0
121-22411,Active,1974.0,real,1956-1979,41.22534970946711,,,,,,,384.0,41.22534970946711,False,True,
121-32354,Active,1982.0,real,1980-1999,29.68212169771928,941.0,1066.5144441160105,133.52422281300232,0.7517206627999237,0.5454425339125615,29.68212169771928,,,True,False,3.0
121-29885,Active,1981.0,real,1980-1999,14.85230730089202,1010.0,1279.6392278177655,144.56266427986213,0.7694583587277611,0.5223150951072894,14.85230730089202,142.0,35.343103600853496,True,True,2.0
121-22025,Active,1973.0,real,1956-1979,0.0,375.0,1590.439251517934,172.6012084468494,0.6708714116485472,0.4500087746643396,0.0,,,True,False,1.0
121-21927,Active,1973.0,real,1956-1979,101.61238580826722,,,,,,,,,False,False,
121-22226,Active,1973.0,real,1956-1979,55.6398691879047,,,,,,,,,False,False,
121-28124,Active,1980.0,real,1980-1999,65.74611610892492,,,,,,,,,False,False,
121-29267,Active,1981.0,real,1980-1999,0.0,957.0,1588.2735870058834,149.4947580148735,0.8930653686626338,0.7187369131691201,0.0,,,True,False,1.0
121-29525,Active,1981.0,real,1980-1999,0.0,942.0,1758.3611076939042,170.45645438145078,0.7604856650795592,0.5759949067763364,0.0,,,True,False,2.0
121-29532,Active,1981.0,real,1980-1999,135.2657777663967,,,,,,,,,False,False,
121-29879,Active,1981.0,real,1980-1999,89.45592142889137,,,,,,,,,False,False,
121-33805,Active,1983.0,real,1980-1999,100.19393855812713,,,,,,,,,False,False,
121-20348,Active,1965.0,real,1956-1979,31.84943728476236,,,,,,,411.0,31.84943728476236,False,True,
121-21599,DEP Abandoned List,1971.0,real,1956-1979,42.078417014339195,623.0,876.1174596322661,131.91543745445102,0.6326754100722785,0.43153369859090884,42.078417014339195,,,True,False,1.0
121-22231,Active,1973.0,real,1956-1979,49.18659247108834,540.0,1400.7601516236684,171.42310155216146,0.5990112040006963,0.45706140150792157,49.18659247108834,,,True,False,1.0
121-20349,Active,1965.0,real,1956-1979,118.2258564368575,,,,,,,,,False,False,
121-21497,Active,1971.0,real,1956-1979,125.4781571857801,,,,,,,,,False,False,
121-24220,DEP Abandoned List,1976.0,real,1956-1979,20.642648801911196,721.0,3087.95267335973,266.46869116370385,0.5464974276813168,0.37194533017670756,20.642648801911196,,,True,False,2.0
121-24225,DEP Abandoned List,1976.0,real,1956-1979,114.30285536844795,,,,,,,,,False,False,
121-24803,Active,1977.0,real,1956-1979,26.556164536056478,574.0,2008.6441465056528,190.36247473170857,0.6965466108613616,0.5119185308666258,26.556164536056478,,,True,False,1.0
121-24984,Active,1977.0,real,1956-1979,73.50161310880269,,,,,,,,,False,False,
121-29523,Active,1981.0,real,1980-1999,0.0,955.0,1465.2147987436906,174.23333792587357,0.6065249165962051,0.3805055577767258,0.0,,,True,False,2.0
121-29887,Active,1981.0,real,1980-1999,59.816322582523654,,,,,,,,,False,False,
121-29894,Plugged OG Well,1981.0,real,1980-1999,29.894222851496792,279.0,876.5577549077094,134.79681304054344,0.6062212440666485,0.3792276492752884,29.894222851496792,89.0,48.04391436204694,True,True,1.0
121-23331,Active,1974.0,real,1956-1979,0.0,670.0,1671.275851345949,212.8435789090578,0.4635930283599121,0.33686603542537585,0.0,180.0,37.065343910208504,True,True,3.0
121-24218,DEP Abandoned List,1976.0,real,1956-1979,112.35453259396411,,,,,,,,,False,False,
121-21491,Active,1971.0,real,1956-1979,71.11893571169739,,,,,,,,,False,False,
121-21756,Active,1972.0,real,1956-1979,0.0,593.0,1682.7296837406664,173.76827829231252,0.7002985443761427,0.5636403544517813,0.0,232.0,5.281324294422498,True,True,2.0
121-22040,Active,1972.0,real,1956-1979,44.09168419552272,1003.0,1663.5769809725787,182.5509573562034,0.6273133596678361,0.3881881513189368,44.09168419552272,139.0,46.793660898962315,True,True,2.0
121-23329,Active,1974.0,real,1956-1979,29.760270740187174,668.0,1846.1294996763695,188.13741025179763,0.6554230383090831,0.7805210083124523,29.760270740187174,,,True,False,1.0
121-24214,DEP Abandoned List,1976.0,real,1956-1979,6.323725297895301,629.0,1651.8800969636345,179.15186601475355,0.6467638124885836,0.670625202579055,6.323725297895301,246.0,41.66068401764306,True,True,1.0
121-26231,Active,1979.0,real,1956-1979,0.0,740.0,978.1245329419527,163.2477776189851,0.4612214114181407,0.2681963178457059,0.0,258.0,12.346587852014196,True,True,1.0
121-28128,Active,1981.0,real,1980-1999,142.58148876908157,,,,,,,,,False,False,
121-23326,Active,1974.0,real,1956-1979,15.135170260390616,672.0,1202.2702862331134,157.1483954136029,0.6117754933147549,0.3511773929793163,15.135170260390616,,,True,False,1.0
121-05449,Plugged OG Well,1800.0,sentinel_1800,,75.35441081586751,,,,,,,,,False,False,
121-21757,Active,1972.0,real,1956-1979,0.0,591.0,1611.8774829740883,176.20273779671754,0.6524039597469875,0.49324713093531586,0.0,,,True,False,1.0
121-25315,Active,1978.0,real,1956-1979,11.70484117677823,582.0,1766.8093258577896,180.44703876324982,0.6818675581471452,0.5352475328189581,11.70484117677823,,,True,False,1.0
121-25535,Active,1978.0,real,1956-1979,0.0,765.0,1392.3653052927336,149.99745963560275,0.7776698276128026,0.5506627480604516,0.0,,,True,False,1.0
121-26233,Active,1979.0,real,1956-1979,0.0,746.0,1552.7140328429814,179.10039113322287,0.6082866335956099,0.35709787064575194,0.0,263.0,11.842873959859185,True,True,1.0
121-23108,DEP Abandoned List,1975.0,real,1956-1979,56.7274761295528,,,,,,,,,False,False,
121-29896,Active,1981.0,real,1980-1999,50.999347528457456,,,,,,,,,False,False,
121-33788,Active,1983.0,real,1980-1999,37.89719806839139,330.0,805.0624517574374,128.90851645322627,0.6088022024244774,0.36776006508583636,37.89719806839139,95.0,39.689726906940116,True,True,2.0
121-25304,Active,1978.0,real,1956-1979,137.5048640224002,,,,,,,,,False,False,
121-28125,Active,1980.0,real,1980-1999,87.74133903169513,,,,,,,,,False,False,
121-22240,Active,1800.0,sentinel_1800,,32.2659736506554,556.0,1601.358145534156,191.02802568806058,0.5514474881822744,0.2991171758143957,32.2659736506554,,,True,False,1.0
121-32347,Active,1982.0,real,1980-1999,0.0,956.0,1774.7986870030356,164.4822253022683,0.8243677943322507,0.7740065224889905,0.0,,,True,False,2.0
121-35612,Active,1983.0,real,1980-1999,94.42604870464822,,,,,,,,,False,False,
121-28556,DEP Abandoned List,1981.0,real,1980-1999,34.10492229131315,716.0,2472.669143131858,228.45515403089658,0.5953521859628298,0.39413129210912085,34.10492229131315,,,True,False,1.0
121-22355,Active,1973.0,real,1956-1979,45.021836134378766,654.0,1621.2556352330275,180.83707397934398,0.6229976664832757,0.46837378056272944,45.021836134378766,,,True,False,1.0
121-29942,Active,1981.0,real,1980-1999,147.23475146857078,,,,,,,,,False,False,
121-33802,Active,1983.0,real,1980-1999,86.08750041446683,,,,,,,,,False,False,
121-20815,Active,1969.0,real,1956-1979,24.65500506288956,926.0,1525.7126017076507,166.68887439846054,0.6900322192893262,0.7103528622424481,24.65500506288956,387.0,33.83718479862208,True,True,1.0
121-21754,Active,1972.0,real,1956-1979,99.9231246407188,,,,,,,,,False,False,
121-22053,Active,1973.0,real,1956-1979,63.309391363414065,,,,,,,,,False,False,
121-22356,Active,1973.0,real,1956-1979,1.0511252239310902,655.0,1117.4464640020824,152.44853976370757,0.6042129817086633,0.3973729504537742,1.0511252239310902,222.0,30.4580179618244,True,True,1.0
121-21758,Active,1972.0,real,1956-1979,50.66767144364442,,,,,,,,,False,False,
121-22343,Active,1973.0,real,1956-1979,8.80803159098218,676.0,1588.3486668060887,169.61836429157287,0.6937611327255534,0.6203756062296978,8.80803159098218,,,True,False,2.0
