line_id,kind,label,block_id,split,x,y
road_25,road,1,77.0,train,621661.2521917665,4595422.972465774
road_25,road,1,77.0,train,621657.3879542701,4595421.939185284
road_25,road,1,77.0,train,621653.5237167737,4595420.905904794
road_25,road,1,77.0,train,621649.6594792773,4595419.872624303
road_25,road,1,77.0,train,621645.7952417809,4595418.839343813
road_25,road,1,77.0,train,621641.9310042845,4595417.806063323
road_25,road,1,77.0,train,621639.093151915,4595415.02574704
road_25,road,1,77.0,train,621636.3094075788,4595412.153332121
road_25,road,1,77.0,train,621633.5256632426,4595409.280917201
road_25,road,1,77.0,train,621630.7245768106,4595406.425779753
road_25,road,1,77.0,train,621627.8625745313,4595403.631331158
road_25,road,1,77.0,train,621625.000572252,4595400.836882562
road_25,road,1,77.0,train,621622.1385699727,4595398.042433967
road_25,road,1,77.0,train,621619.2226611865,4595395.309042737
road_25,road,1,77.0,train,621616.0950863073,4595392.815395733
road_25,road,1,77.0,train,621612.967511428,4595390.321748731
road_25,road,1,77.0,train,621609.839936549,4595387.828101728
road_25,road,1,77.0,train,621606.7123616697,4595385.334454725
road_25,road,1,77.0,train,621603.2617077847,4595383.354246877
road_25,road,1,77.0,train,621599.6602561295,4595381.613687779
road_25,road,1,77.0,train,621595.9422561694,4595380.363112671
road_25,road,1,77.0,train,621591.942824024,4595380.295714491
road_25,road,1,77.0,train,621587.9433918786,4595380.228316311
road_25,road,1,77.0,train,621583.9439597332,4595380.160918131
road_25,road,1,77.0,train,621579.9445274655,4595380.093527218
road_25,road,1,77.0,train,621575.9450951968,4595380.026136354
road_25,road,1,77.0,train,621571.9456629282,4595379.958745489
road_25,road,1,77.0,train,621567.9536985941,4595380.1469540475
road_25,road,1,77.0,train,621563.9650233592,4595380.447736145
road_25,road,1,77.0,train,621559.9763481242,4595380.748518242
road_25,road,1,77.0,train,621555.9876728891,4595381.049300338
road_25,road,1,77.0,train,621551.9989976542,4595381.350082436
road_25,road,1,77.0,train,621548.0103224192,4595381.650864532
road_25,road,1,77.0,train,621544.0216471843,4595381.951646629
road_25,road,1,77.0,train,621540.0357459901,4595382.286945545
road_25,road,1,77.0,train,621536.0502295358,4595382.6270317
road_25,road,1,77.0,train,621532.0647130816,4595382.967117854
road_25,road,1,77.0,train,621528.0791966273,4595383.307204009
road_25,road,1,77.0,train,621524.0936801729,4595383.647290164
road_25,road,1,77.0,train,621520.1048364787,4595383.945678176
road_25,road,1,77.0,train,621516.1158205526,4595384.241907717
road_25,road,1,77.0,train,621512.1268046264,4595384.538137258
road_25,road,1,77.0,train,621508.1377887003,4595384.834366798
road_25,road,1,77.0,train,621504.1487727741,4595385.13059634
road_25,road,1,77.0,train,621500.159756848,4595385.426825881
road_26,road,1,78.0,train,621809.7864922347,4595493.326471672
road_26,road,1,78.0,train,621808.1468337245,4595489.677976096
road_26,road,1,78.0,train,621806.5071752144,4595486.02948052
road_26,road,1,78.0,train,621804.8675167041,4595482.380984943
road_26,road,1,78.0,train,621803.4274292572,4595478.652196051
road_26,road,1,78.0,train,621802.0834345073,4595474.884746235
road_26,road,1,78.0,train,621800.7394397573,4595471.117296419
road_26,road,1,78.0,train,621799.3954450074,4595467.349846604
road_26,road,1,78.0,train,621798.6891290501,4595463.441173726
road_26,road,1,78.0,train,621798.3167581457,4595459.458543953
road_26,road,1,78.0,train,621797.9443872413,4595455.475914179
road_26,road,1,78.0,train,621797.5720163368,4595451.493284406
road_27,road,1,77.0,train,621425.3057151466,4595432.484290084
road_27,road,1,77.0,train,621428.8839793812,4595434.2720330935
road_27,road,1,77.0,train,621432.4622436159,4595436.059776102
road_27,road,1,77.0,train,621436.0405078505,4595437.847519112
road_27,road,1,77.0,train,621439.618772085,4595439.6352621205
road_27,road,1,77.0,train,621443.1970363198,4595441.42300513
road_27,road,1,77.0,train,621446.204308273,4595444.051582078
road_27,road,1,77.0,train,621449.1856577921,4595446.718331981
road_27,road,1,77.0,train,621452.1670073112,4595449.385081884
road_27,road,1,77.0,train,621455.1483568304,4595452.051831787
road_27,road,1,77.0,train,621458.1297063495,4595454.71858169
road_27,road,1,77.0,train,621461.8813516361,4595456.082078334
road_27,road,1,77.0,train,621465.6551915228,4595457.408024226
road_27,road,1,77.0,train,621469.4290314094,4595458.73397012
road_27,road,1,77.0,train,621473.202871296,4595460.059916012
road_27,road,1,77.0,train,621476.9767111826,4595461.385861904
road_27,road,1,77.0,train,621480.7505510693,4595462.711807797
road_27,road,1,77.0,train,621484.5163386487,4595464.059719907
road_27,road,1,77.0,train,621488.2530441532,4595465.486966197
road_27,road,1,77.0,train,621491.9897496577,4595466.914212488
road_27,road,1,77.0,train,621495.726455162,4595468.341458778
road_27,road,1,77.0,train,621499.4631606665,4595469.768705068
road_27,road,1,77.0,train,621502.8622688183,4595471.846153702
road_27,road,1,77.0,train,621506.1794387283,4595474.0814129235
road_27,road,1,77.0,train,621509.4966086382,4595476.316672145
road_27,road,1,77.0,train,621512.8137785482,4595478.551931367
road_27,road,1,77.0,train,621516.1309484581,4595480.787190589
road_27,road,1,77.0,train,621519.3047933719,4595483.221306485
road_27,road,1,77.0,train,621522.4743726857,4595485.661340701
road_27,road,1,77.0,train,621525.6439519993,4595488.101374917
road_27,road,1,77.0,train,621528.813531313,4595490.541409133
road_27,road,1,77.0,train,621532.1820733994,4595492.697835807
road_27,road,1,77.0,train,621535.5551713487,4595494.847768416
road_27,road,1,77.0,train,621538.928269298,4595496.997701026
road_27,road,1,77.0,train,621542.3013672474,4595499.1476336345
road_27,road,1,77.0,train,621546.0143679451,4595500.502078793
road_27,road,1,77.0,train,621549.8995624868,4595501.453532089
road_27,road,1,77.0,train,621553.7847570286,4595502.404985383
road_27,road,1,77.0,train,621557.6699515702,4595503.356438679
road_27,road,1,77.0,train,621561.5476159097,4595504.33792197
road_27,road,1,77.0,train,621565.4220606157,4595505.332244965
road_27,road,1,77.0,train,621569.2965053217,4595506.326567961
road_27,road,1,77.0,train,621573.1709500278,4595507.3208909575
road_27,road,1,77.0,train,621576.9998527323,4595508.477208615
road_27,road,1,77.0,train,621580.8248414838,4595509.647448356
road_27,road,1,77.0,train,621584.6498302354,4595510.817688096
road_27,road,1,77.0,train,621588.1710911657,4595512.484445853
road_27,road,1,77.0,train,621590.9548288386,4595515.3568672305
road_27,road,1,77.0,train,621593.7385665114,4595518.229288608
road_27,road,1,77.0,train,621596.5223041842,4595521.101709985
road_27,road,1,77.0,train,621599.306041857,4595523.9741313625
road_27,road,1,77.0,train,621602.0897795298,4595526.84655274
road_27,road,1,77.0,train,621603.703538828,4595530.496946235
road_27,road,1,77.0,train,621605.2755694615,4595534.175087027
road_27,road,1,77.0,train,621606.8476000951,4595537.853227819
road_27,road,1,77.0,train,621608.4196307285,4595541.531368611
road_27,road,1,77.0,train,621609.9916613621,4595545.209509403
road_27,road,1,77.0,train,621611.4619506522,4595548.92308154
road_27,road,1,77.0,train,621612.514714731,4595552.782056507
road_27,road,1,77.0,train,621613.5674788099,4595556.641031473
road_27,road,1,77.0,train,621614.6202428887,4595560.50000644
road_27,road,1,77.0,train,621615.216601275,4595564.297264075
road_27,road,1,77.0,train,621613.1767306403,4595567.738038376
road_27,road,1,77.0,train,621611.1368600056,4595571.178812678
road_27,road,1,77.0,train,621609.0969893709,4595574.619586979
road_27,road,1,77.0,train,621607.0571187362,4595578.06036128
road_27,road,1,77.0,train,621605.0172481014,4595581.501135582
road_27,road,1,77.0,train,621602.9773774667,4595584.941909883
road_27,road,1,77.0,train,621600.937506832,4595588.382684185
road_27,road,1,77.0,train,621598.8976361973,4595591.823458486
road_27,road,1,77.0,train,621596.1369151435,4595594.674251607
road_27,road,1,77.0,train,621593.1673435724,4595597.354110685
road_27,road,1,77.0,train,621590.1977720011,4595600.033969765
road_27,road,1,77.0,train,621587.22820043,4595602.713828844
road_27,road,1,77.0,train,621584.258628859,4595605.3936879225
road_27,road,1,77.0,train,621581.2890572879,4595608.073547002
road_27,road,1,77.0,train,621578.3194857168,4595610.753406081
road_27,road,1,77.0,train,621575.4449054792,4595613.53042324
road_27,road,1,77.0,train,621572.6987644271,4595616.438809274
road_27,road,1,77.0,train,621569.9526233751,4595619.347195308
road_27,road,1,77.0,train,621567.206482323,4595622.255581342
road_27,road,1,89.0,train,621564.460341271,4595625.163967376
road_27,road,1,89.0,train,621561.714200219,4595628.07235341
road_27,road,1,89.0,train,621558.9680591669,4595630.980739444
road_27,road,1,89.0,train,621556.3760041847,4595634.011949541
road_27,road,1,89.0,train,621554.1530750743,4595637.3373948
road_27,road,1,89.0,train,621551.930145964,4595640.662840059
road_27,road,1,89.0,train,621549.7072168536,4595643.988285318
road_27,road,1,89.0,train,621547.4842877433,4595647.313730577
road_27,road,1,89.0,train,621545.2613586329,4595650.639175836
road_27,road,1,89.0,train,621543.0384295227,4595653.964621095
road_27,road,1,89.0,train,621540.8155004124,4595657.290066354
road_27,road,1,89.0,train,621538.592571302,4595660.615511613
road_27,road,1,89.0,train,621535.9827091733,4595663.644331732
road_27,road,1,89.0,train,621533.3486443952,4595666.654597957
road_27,road,1,89.0,train,621530.7145796171,4595669.664864182
road_27,road,1,89.0,train,621528.080514839,4595672.675130406
road_27,road,1,89.0,train,621525.6234097958,4595675.831493263
road_27,road,1,89.0,train,621523.1663327345,4595678.98787922
road_27,road,1,89.0,train,621520.7092556731,4595682.144265179
road_27,road,1,89.0,train,621518.2521786118,4595685.300651136
road_27,road,1,89.0,train,621515.7951015504,4595688.457037094
road_27,road,1,89.0,train,621513.3614891,4595691.628510798
road_27,road,1,89.0,train,621511.5093445843,4595695.173868423
road_27,road,1,89.0,train,621509.6572000686,4595698.719226049
road_27,road,1,89.0,train,621507.805055553,4595702.264583675
road_27,road,1,89.0,train,621505.9529110373,4595705.8099413
road_27,road,1,89.0,train,621504.1007665216,4595709.355298926
road_27,road,1,89.0,train,621502.4036386962,4595712.955843008
road_27,road,1,89.0,train,621501.598738939,4595716.874023247
road_27,road,1,89.0,train,621500.7938391818,4595720.792203485
road_27,road,1,89.0,train,621499.9889394246,4595724.7103837235
road_27,road,1,89.0,train,621499.7812674752,4595728.671763443
road_27,road,1,89.0,train,621500.0139085846,4595732.664992477
road_27,road,1,89.0,train,621500.246549694,4595736.65822151
road_27,road,1,89.0,train,621500.4791908034,4595740.651450544
road_27,road,1,89.0,train,621500.7118319127,4595744.644679577
road_27,road,1,89.0,train,621499.4763373352,4595748.1811389765
road_27,road,1,89.0,train,621497.0192859247,4595751.337544902
road_27,road,1,89.0,train,621494.5622345143,4595754.493950828
road_27,road,1,89.0,train,621492.1051831038,4595757.650356753
road_27,road,1,89.0,train,621489.6481316934,4595760.806762679
road_27,road,1,89.0,train,621487.14810886,4595763.928806569
road_27,road,1,89.0,train,621484.6093661219,4595767.019888145
road_27,road,1,89.0,train,621482.0706233837,4595770.110969721
road_27,road,1,89.0,train,621479.5318806457,4595773.202051298
road_27,road,1,89.0,train,621476.9931379076,4595776.293132873
road_27,road,1,89.0,train,621474.4543951695,4595779.38421445
road_27,road,1,89.0,train,621471.941927853,4595782.496633615
road_27,road,1,89.0,train,621469.4376003152,4595785.615662885
road_27,road,1,89.0,train,621466.9332727775,4595788.734692154
road_27,road,1,89.0,train,621464.4289452396,4595791.853721423
road_27,road,1,89.0,train,621461.9246177018,4595794.972750693
road_27,road,1,89.0,train,621459.4202901641,4595798.091779962
road_27,road,1,89.0,train,621456.9159626262,4595801.210809232
road_27,road,1,89.0,train,621454.4116350884,4595804.329838501
road_27,road,1,89.0,train,621451.9073075505,4595807.448867771
road_27,road,1,89.0,train,621449.4029800128,4595810.567897039
road_27,road,1,89.0,train,621448.1592447353,4595814.290462529
road_27,road,1,89.0,train,621447.2998980366,4595818.19706249
road_27,road,1,89.0,train,621446.4405513381,4595822.103662451
road_27,road,1,89.0,train,621445.9912645993,4595826.051075861
road_27,road,1,89.0,train,621446.063729233,4595830.050419416
road_27,road,1,89.0,train,621446.1361938667,4595834.049762972
road_27,road,1,89.0,train,621446.2086585005,4595838.049106528
road_27,road,1,89.0,train,621446.2811231341,4595842.0484500835
road_27,road,1,89.0,train,621446.3304875345,4595846.046725575
road_27,road,1,89.0,train,621445.8892929269,4595850.022319533
road_27,road,1,89.0,train,621445.4480983191,4595853.99791349
road_27,road,1,89.0,train,621445.0069037115,4595857.973507448
road_27,road,1,89.0,train,621444.5657091038,4595861.949101406
road_28,road,1,89.0,train,621549.1061060482,4595745.265129342
road_28,road,1,89.0,train,621545.2898430286,4595744.066740187
road_28,road,1,89.0,train,621541.4735800092,4595742.868351033
road_28,road,1,89.0,train,621537.6573169896,4595741.669961878
road_28,road,1,89.0,train,621533.84105397,4595740.471572723
road_28,road,1,89.0,train,621530.0066795397,4595739.333749991
road_28,road,1,89.0,train,621526.1590164896,4595738.240365771
road_28,road,1,89.0,train,621522.2192393751,4595737.703940577
road_28,road,1,89.0,train,621518.2244275741,4595737.500277436
road_28,road,1,89.0,train,621514.2296157731,4595737.296614297
road_28,road,1,89.0,train,621510.2348039721,4595737.092951157
road_28,road,1,89.0,train,621506.2540524249,4595737.461121351
road_28,road,1,89.0,train,621502.2740772996,4595737.860868774
road_29,road,1,88.0,train,621273.9386223687,4595701.536353669
road_29,road,1,88.0,train,621277.9383808401,4595701.492397206
road_29,road,1,88.0,train,621281.9381393115,4595701.448440744
road_29,road,1,88.0,train,621285.9378977829,4595701.40448428
road_29,road,1,88.0,train,621289.9376562543,4595701.360527818
road_29,road,1,88.0,train,621293.930227805,4595701.440104121
road_29,road,1,88.0,train,621297.8979042054,4595701.947592035
road_29,road,1,88.0,train,621301.8655806057,4595702.455079948
road_29,road,1,88.0,train,621305.833257006,4595702.962567861
road_29,road,1,88.0,train,621309.8009334063,4595703.470055775
road_29,road,1,88.0,train,621313.7223749976,4595704.23708551
road_29,road,1,88.0,train,621317.6212237864,4595705.130941271
road_29,road,1,88.0,train,621321.5200725752,4595706.024797033
road_29,road,1,88.0,train,621325.418921364,4595706.918652794
road_29,road,1,88.0,train,621329.3612615658,4595707.455104228
road_29,road,1,88.0,train,621333.3606960108,4595707.522365812
road_29,road,1,88.0,train,621335.2868961274,4595705.367243165
road_29,road,1,88.0,train,621335.4971940531,4595701.372775142
road_29,road,1,88.0,train,621335.7074919789,4595697.37830712
road_29,road,1,88.0,train,621334.536411106,4595693.578120982
road_29,road,1,88.0,train,621333.232474074,4595689.796620193
road_29,road,1,88.0,train,621331.9285370421,4595686.015119404
road_29,road,1,88.0,train,621330.6246000101,4595682.233618615
road_29,road,1,88.0,train,621328.4091986896,4595678.950246923
road_29,road,1,88.0,train,621325.9306669529,4595675.810680006
road_29,road,1,88.0,train,621323.4521352162,4595672.671113088
road_29,road,1,88.0,train,621321.1050811186,4595669.487138143
road_29,road,1,88.0,train,621321.1723361216,4595665.487703587
road_29,road,1,88.0,train,621321.2395911246,4595661.488269032
road_30,road,1,76.0,val,621182.4054179061,4595620.209177907
road_30,road,1,76.0,val,621185.034461952,4595623.223830027
road_30,road,1,88.0,train,621187.663505998,4595626.2384821465
road_30,road,1,88.0,train,621190.2925500439,4595629.2531342665
road_30,road,1,88.0,train,621192.9215940898,4595632.267786386
road_30,road,1,88.0,train,621196.0463467875,4595634.733554744
road_30,road,1,88.0,train,621199.3123871969,4595637.04287933
road_30,road,1,88.0,train,621202.5784276063,4595639.352203916
road_30,road,1,88.0,train,621205.8444680156,4595641.661528503
road_30,road,1,88.0,train,621208.7719915388,4595644.301725958
road_30,road,1,88.0,train,621211.0061313205,4595647.6196499225
road_30,road,1,88.0,train,621212.5636623849,4595651.0192485405
road_30,road,1,88.0,train,621211.1832170672,4595654.773495565
road_30,road,1,88.0,train,621209.8027717496,4595658.527742591
road_30,road,1,88.0,train,621208.4223264318,4595662.281989615
road_30,road,1,88.0,train,621207.0418811141,4595666.036236641
road_30,road,1,88.0,train,621205.6614357964,4595669.790483666
road_30,road,1,88.0,train,621204.2809904787,4595673.54473069
road_30,road,1,88.0,train,621202.9005451611,4595677.298977716
road_30,road,1,88.0,train,621201.5200998434,4595681.053224741
road_30,road,1,88.0,train,621200.1396545257,4595684.807471766
road_30,road,1,88.0,train,621198.759209208,4595688.561718791
road_30,road,1,88.0,train,621197.3787638902,4595692.315965815
road_30,road,1,88.0,train,621195.9983185726,4595696.070212841
road_30,road,1,88.0,train,621194.4865380985,4595699.767230751
road_30,road,1,88.0,train,621192.6766992977,4595703.334370153
road_30,road,1,88.0,train,621190.8668604968,4595706.901509556
road_30,road,1,88.0,train,621189.057021696,4595710.468648958
road_30,road,1,88.0,train,621187.2471828951,4595714.03578836
road_30,road,1,88.0,train,621185.4373440943,4595717.602927762
road_30,road,1,88.0,train,621183.6275052935,4595721.170067164
road_30,road,1,88.0,train,621181.8176664925,4595724.737206567
road_30,road,1,88.0,train,621180.0078276917,4595728.304345969
road_30,road,1,88.0,train,621178.1979888908,4595731.871485371
road_30,road,1,88.0,train,621177.0490916858,4595735.688998506
road_30,road,1,88.0,train,621176.0412775294,4595739.559955833
road_30,road,1,88.0,train,621175.0334633731,4595743.43091316
road_30,road,1,88.0,train,621174.0256492167,4595747.301870487
road_30,road,1,88.0,train,621173.0178350604,4595751.172827814
road_30,road,1,88.0,train,621172.0100209039,4595755.04378514
road_30,road,1,88.0,train,621171.0022067475,4595758.914742467
road_30,road,1,88.0,train,621169.9943925912,4595762.785699794
road_30,road,1,88.0,train,621168.5359176489,4595766.503854021
road_30,road,1,88.0,train,621166.9815565936,4595770.189496667
road_30,road,1,88.0,train,621165.4271955383,4595773.875139313
road_30,road,1,88.0,train,621163.872834483,4595777.560781958
road_30,road,1,88.0,train,621162.3184734278,4595781.246424603
road_30,road,1,88.0,train,621160.7745039518,4595784.935238562
road_30,road,1,88.0,train,621160.0060890022,4595788.860737061
road_30,road,1,88.0,train,621159.2376740526,4595792.78623556
road_30,road,1,88.0,train,621158.469259103,4595796.711734058
road_30,road,1,88.0,train,621157.7008441534,4595800.637232558
road_30,road,1,88.0,train,621156.9324292038,4595804.5627310565
road_30,road,1,88.0,train,621156.1640142541,4595808.488229555
road_31,road,1,52.0,val,621263.8952653608,4594821.473838173
road_31,road,1,52.0,val,621261.8992746829,4594818.007424866
road_31,road,1,52.0,val,621259.9032840048,4594814.54101156
road_31,road,1,52.0,val,621257.9072933268,4594811.074598253
road_31,road,1,52.0,val,621255.9113026487,4594807.608184946
road_31,road,1,52.0,val,621253.9153119707,4594804.141771639
road_31,road,1,52.0,val,621251.9193212927,4594800.675358333
road_31,road,1,52.0,val,621249.9233306147,4594797.208945026
road_31,road,1,52.0,val,621247.5860701618,4594793.967752982
road_31,road,1,52.0,val,621245.1837200868,4594790.769516887
road_31,road,1,52.0,val,621242.7813700119,4594787.571280793
road_31,road,1,52.0,val,621240.3790199369,4594784.3730446985
road_31,road,1,52.0,val,621237.9235791604,4594782.62303732
road_31,road,1,52.0,val,621235.2935034451,4594785.636789422
road_31,road,1,52.0,val,621232.66342773,4594788.6505415235
road_31,road,1,52.0,val,621230.0333520147,4594791.664293625
road_31,road,1,52.0,val,621227.4032762995,4594794.678045727
road_31,road,1,52.0,val,621224.7732005842,4594797.69179783
road_31,road,1,52.0,val,621222.1431248691,4594800.705549932
road_31,road,1,52.0,val,621219.2817066596,4594803.481405189
road_31,road,1,52.0,val,621216.1956706941,4594806.026278864
road_31,road,1,52.0,val,621213.1096347286,4594808.571152538
road_31,road,1,52.0,val,621210.0235987632,4594811.116026212
road_31,road,1,52.0,val,621206.9375627977,4594813.660899888
road_31,road,1,52.0,val,621203.8515268322,4594816.205773562
road_31,road,1,52.0,val,621200.7654908667,4594818.750647237
road_31,road,1,52.0,val,621197.2441073763,4594820.637331731
road_31,road,1,52.0,val,621193.6945648523,4594822.481443405
road_31,road,1,52.0,val,621190.1450223282,4594824.325555081
road_31,road,1,52.0,val,621186.5954798042,4594826.169666756
road_31,road,1,52.0,val,621183.0459372803,4594828.01377843
road_31,road,1,52.0,val,621179.4963947563,4594829.857890106
road_31,road,1,52.0,val,621175.7592721729,4594831.225287333
road_31,road,1,52.0,val,621171.9048314429,4594832.29453317
road_31,road,1,52.0,val,621168.0503907128,4594833.363779006
road_31,road,1,52.0,val,621164.1959499829,4594834.433024842
road_31,road,1,52.0,val,621160.3415092528,4594835.502270679
road_31,road,1,52.0,val,621156.532523411,4594836.705045337
road_31,road,1,52.0,val,621152.826253755,4594838.209560287
road_31,road,1,52.0,val,621149.1199840991,4594839.714075238
road_31,road,1,52.0,val,621145.4137144432,4594841.21859019
road_31,road,1,52.0,val,621141.7074447873,4594842.72310514
road_31,road,1,52.0,val,621138.1283062465,4594844.434369416
road_31,road,1,52.0,val,621135.113181234,4594847.062871111
road_31,road,1,52.0,val,621132.0980562215,4594849.691372805
road_31,road,1,52.0,val,621129.0829312091,4594852.3198745
road_31,road,1,52.0,val,621126.0678061966,4594854.948376195
road_31,road,1,52.0,val,621123.0526811841,4594857.576877889
road_31,road,1,52.0,val,621120.0375561717,4594860.205379584
road_31,road,1,52.0,val,621117.0224311592,4594862.8338812785
road_31,road,1,52.0,val,621113.9323454928,4594865.372651528
road_31,road,1,52.0,val,621110.8092714713,4594867.871933156
road_31,road,1,52.0,val,621107.6861974499,4594870.371214784
road_31,road,1,52.0,val,621104.5631234285,4594872.870496412
road_31,road,1,64.0,train,621101.4400494071,4594875.36977804
road_31,road,1,64.0,train,621098.3169753856,4594877.869059668
road_31,road,1,64.0,train,621095.3664929017,4594880.529973411
road_31,road,1,64.0,train,621093.0771755915,4594883.810068875
road_31,road,1,64.0,train,621090.7878582814,4594887.090164339
road_31,road,1,64.0,train,621088.4985409713,4594890.370259803
road_31,road,1,64.0,train,621086.2092236611,4594893.650355267
road_31,road,1,64.0,train,621083.919906351,4594896.930450731
road_31,road,1,64.0,train,621081.6305890409,4594900.2105461955
road_31,road,1,64.0,train,621079.3412717307,4594903.490641659
road_31,road,1,64.0,train,621077.0519544206,4594906.770737124
road_31,road,1,64.0,train,621074.7626371105,4594910.050832587
road_31,road,1,64.0,train,621072.5048338484,4594913.350288612
road_31,road,1,64.0,train,621070.6136523483,4594916.87497761
road_31,road,1,64.0,train,621068.7224708481,4594920.399666608
road_31,road,1,64.0,train,621066.831289348,4594923.924355607
road_31,road,1,64.0,train,621064.9401078478,4594927.449044605
road_31,road,1,64.0,train,621063.0489263476,4594930.973733603
road_31,road,1,64.0,train,621061.1577448475,4594934.498422601
road_31,road,1,64.0,train,621059.2665633472,4594938.023111599
road_31,road,1,64.0,train,621057.331643059,4594941.523565443
road_31,road,1,64.0,train,621055.3458831295,4594944.9958496345
road_31,road,1,64.0,train,621053.3601231999,4594948.468133825
road_31,road,1,64.0,train,621051.3743632704,4594951.940418016
road_31,road,1,64.0,train,621049.3886033408,4594955.412702207
road_31,road,1,64.0,train,621047.4028434113,4594958.884986398
road_31,road,1,64.0,train,621045.4170834818,4594962.357270589
road_31,road,1,64.0,train,621043.4313235523,4594965.829554779
road_31,road,1,64.0,train,621041.4455636226,4594969.301838971
road_31,road,1,64.0,train,621039.4598036931,4594972.774123161
road_31,road,1,64.0,train,621037.5160193648,4594976.270030968
road_31,road,1,64.0,train,621035.5782253809,4594979.769310105
road_31,road,1,64.0,train,621033.6404313969,4594983.268589241
road_31,road,1,64.0,train,621031.7026374129,4594986.767868378
road_31,road,1,64.0,train,621029.7648434289,4594990.267147515
road_31,road,1,64.0,train,621027.8270494449,4594993.766426651
road_31,road,1,64.0,train,621025.8892554609,4594997.265705788
road_31,road,1,64.0,train,621023.951461477,4595000.764984924
road_31,road,1,64.0,train,621022.013667493,4595004.264264061
road_31,road,1,64.0,train,621020.2508561484,4595007.85190307
road_31,road,1,64.0,train,621018.5852323906,4595011.488618276
road_31,road,1,64.0,train,621016.9196086327,4595015.125333483
road_31,road,1,64.0,train,621015.2539848747,4595018.762048691
road_31,road,1,64.0,train,621013.5883611168,4595022.398763898
road_31,road,1,64.0,train,621011.922737359,4595026.035479105
road_31,road,1,64.0,train,621010.2571136011,4595029.672194311
road_31,road,1,64.0,train,621008.5914898432,4595033.308909519
road_31,road,1,64.0,train,621006.9258660853,4595036.945624726
road_31,road,1,64.0,train,621005.2602423275,4595040.582339933
road_31,road,1,64.0,train,621003.5946185696,4595044.21905514
road_31,road,1,64.0,train,621001.9289948117,4595047.855770347
road_32,road,1,52.0,val,621000.2721434472,4594776.416624882
road_32,road,1,52.0,val,621004.0232374666,4594777.80561504
road_32,road,1,52.0,val,621007.7743314861,4594779.194605197
road_32,road,1,52.0,val,621011.5254255055,4594780.583595354
road_32,road,1,52.0,val,621015.276519525,4594781.972585511
road_32,road,1,52.0,val,621019.0276135444,4594783.361575669
road_32,road,1,52.0,val,621022.900474968,4594784.318857543
road_32,road,1,52.0,val,621026.824510223,4594785.094710182
road_32,road,1,52.0,val,621030.748545478,4594785.870562821
road_32,road,1,52.0,val,621034.672580733,4594786.64641546
road_32,road,1,52.0,val,621038.596615988,4594787.422268099
road_32,road,1,52.0,val,621042.522304134,4594788.188611615
road_32,road,1,52.0,val,621046.4779820178,4594788.782423438
road_32,road,1,52.0,val,621050.4336599017,4594789.376235259
road_32,road,1,52.0,val,621054.3893377855,4594789.97004708
road_32,road,1,52.0,val,621058.3450156694,4594790.563858901
road_32,road,1,52.0,val,621062.1259387906,4594790.33996842
road_32,road,1,52.0,val,621065.4933315781,4594788.181110894
road_32,road,1,52.0,val,621068.8607243655,4594786.022253369
road_32,road,1,52.0,val,621072.2281171528,4594783.863395843
road_32,road,1,52.0,val,621075.5955099402,4594781.704538317
road_32,road,1,52.0,val,621079.2061797468,4594780.066253024
road_32,road,1,52.0,val,621083.0224801269,4594778.867982851
road_32,road,1,52.0,val,621086.8387805071,4594777.669712678
road_32,road,1,52.0,val,621090.5655315979,4594776.251239329
road_32,road,1,52.0,val,621094.1349854645,4594774.445969516
road_32,road,1,52.0,val,621097.704439331,4594772.640699704
road_32,road,1,52.0,val,621101.2738931975,4594770.835429892
road_32,road,1,52.0,val,621104.843347064,4594769.03016008
road_32,road,1,52.0,val,621108.4128009306,4594767.2248902675
road_32,road,1,52.0,val,621111.8581156912,4594765.198996376
road_32,road,1,52.0,val,621115.2539182712,4594763.085107817
road_32,road,1,52.0,val,621118.649720851,4594760.971219258
road_32,road,1,52.0,val,621122.0455234309,4594758.8573307
road_32,road,1,52.0,val,621125.6924287637,4594757.239885352
road_32,road,1,52.0,val,621129.4074439903,4594755.7570968075
road_32,road,1,52.0,val,621133.122459217,4594754.274308264
road_32,road,1,52.0,val,621136.8374744436,4594752.79151972
road_32,road,1,52.0,val,621140.5524896702,4594751.308731176
road_32,road,1,52.0,val,621144.240869946,4594749.764813872
road_32,road,1,52.0,val,621147.8563431735,4594748.053570658
road_32,road,1,52.0,val,621151.4718164012,4594746.342327443
road_32,road,1,52.0,val,621155.0872896289,4594744.631084228
road_32,road,1,52.0,val,621158.7426708291,4594743.008895536
road_32,road,1,52.0,val,621162.4260956483,4594741.449286098
road_32,road,1,52.0,val,621166.1095204676,4594739.889676659
road_32,road,1,52.0,val,621169.7929452868,4594738.33006722
road_32,road,1,52.0,val,621173.4763701061,4594736.770457782
road_32,road,1,52.0,val,621176.9955703027,4594734.888743434
road_32,road,1,52.0,val,621180.4213258454,4594732.823749739
road_32,road,1,52.0,val,621183.280594171,4594734.526359311
road_32,road,1,52.0,val,621185.9476333257,4594737.507450076
road_32,road,1,52.0,val,621188.6146724804,4594740.488540841
road_32,road,1,52.0,val,621191.2817116351,4594743.469631606
road_32,road,1,52.0,val,621194.1874872391,4594746.158936465
road_32,road,1,52.0,val,621197.6376520703,4594748.182883756
road_32,road,1,52.0,val,621201.0878169015,4594750.206831047
road_32,road,1,52.0,val,621204.5379817326,4594752.230778339
