x,y,kind,split,cell_id
614322.0720812017,4591896.5,kept,test,4
614330.3512691846,4591892.5,kept,test,4
614338.2543687829,4591887.73371149,kept,test,4
614345.839347207,4591882.157747928,kept,test,4
614353.8795560512,4591877.1751353135,kept,test,4
615193.5,4593821.221193988,kept,val,13
615193.5,4593811.556019375,kept,val,13
615193.5,4593801.707747541,kept,val,13
615193.5,4593791.859475708,kept,val,13
615193.5,4593782.011203875,kept,val,13
615193.5,4593772.162932042,kept,val,13
615193.5,4593762.314660208,kept,val,13
615193.5,4593752.466388375,kept,val,13
615193.5,4593742.618116542,kept,val,13
615194.0168065913,4593732.978733034,kept,val,13
615194.5,4593723.335786438,kept,val,13
615194.5,4593713.487514604,kept,val,13
615194.5,4593703.639242771,kept,val,13
615194.5,4593693.790970938,kept,val,13
615194.5,4593684.095037661,kept,val,13
615193.5,4593674.508640833,kept,val,13
615193.5,4593664.660369,kept,val,13
615193.5,4593654.812097168,kept,val,13
615193.5,4593645.320103687,kept,val,13
615194.5,4593636.185605736,kept,val,13
615194.5,4593626.5099223545,kept,val,13
615194.5,4593616.661650521,kept,val,13
615194.5,4593606.965717244,kept,val,13
615194.5,4593597.641195423,kept,val,13
615194.5,4593587.945262145,kept,val,13
615194.5,4593578.096990312,kept,val,13
615194.5,4593568.24871848,kept,val,13
615194.5,4593558.552785202,kept,val,13
615195.5,4593548.966388375,kept,val,13
615196.5,4593539.379991548,kept,val,13
615196.5,4593529.684058271,kept,val,13
615196.5,4593519.835786438,kept,val,13
615196.5,4593509.987514604,kept,val,13
615196.5,4593500.139242771,kept,val,13
615196.5,4593490.290970938,kept,val,13
615196.5,4593480.595037661,kept,val,13
615197.5,4593471.008640833,kept,val,13
615197.5,4593461.160369,kept,val,13
615197.5,4593451.312097168,kept,val,13
615198.5,4593441.72570034,kept,val,13
615198.186603917,4593432.442566495,kept,val,13
615198.5,4593423.1622609105,kept,val,13
616382.0527356178,4593042.885932116,kept,train,10
616386.8016305562,4593035.185325059,kept,train,10
616391.5072251755,4593027.256416948,kept,train,10
616394.5,4593018.625,kept,train,10
615518.4172404602,4594248.5,kept,val,13
615528.0411640125,4594247.967498916,kept,val,13
615537.5197320556,4594247.5,kept,val,13
615547.0922560969,4594248.5,kept,val,13
615556.9267370175,4594248.5,kept,val,13
615566.7359014563,4594248.5,kept,val,13
615576.3209317266,4594249.5,kept,val,13
615585.8235783927,4594249.8616844155,kept,val,13
615595.4362335745,4594250.5,kept,val,13
615605.2707144951,4594250.5,kept,val,13
615614.8432385364,4594249.5,kept,val,13
615624.5254627736,4594249.5,kept,val,13
615633.9491325752,4594248.499274207,kept,val,13
615642.9550223066,4594246.499280844,kept,val,13
615651.9239925749,4594244.507516088,kept,val,13
615660.5727760146,4594241.494870548,kept,val,13
615669.5120168609,4594239.466937314,kept,val,13
615677.9554536032,4594236.042925192,kept,val,13
615686.3251986566,4594232.5,kept,val,13
615694.5075284394,4594228.498533738,kept,val,13
615702.9204920506,4594225.079507949,kept,val,13
615710.8293052645,4594220.518688578,kept,val,13
615719.0317499574,4594216.501934734,kept,val,13
615726.9553980203,4594212.031603282,kept,val,13
615735.3894273303,4594208.500507456,kept,val,13
615743.5979710729,4594204.415152302,kept,val,13
615909.4035421677,4594050.596457832,kept,train,14
615915.5659133978,4594043.434086602,kept,train,14
615921.2492065897,4594035.746581061,kept,train,14
615927.384945756,4594028.62863561,kept,train,14
616116.7197314997,4594259.719731499,kept,train,14
616108.8170914322,4594254.830108986,kept,train,14
616101.2211548039,4594249.221154803,kept,train,14
616094.3621210556,4594242.594311643,kept,train,14
616086.4559307637,4594237.460151522,kept,train,14
616079.147789451,4594231.54716129,kept,train,14
616071.3565094953,4594226.356509495,kept,train,14
616063.1523534182,4594222.201330004,kept,train,14
616054.4776638024,4594222.180493173,kept,train,14
616045.88185614,4594220.5075275935,kept,train,14
616037.2299488825,4594217.500856278,kept,train,14
616029.4557894559,4594212.515687936,kept,train,14
616021.0378633478,4594209.029239447,kept,train,14
616013.1606725511,4594204.160672551,kept,train,14
616006.6350354924,4594197.647588216,kept,train,14
616003.499966471,4594189.020383809,kept,train,14
616000.5019452432,4594180.405924066,kept,train,14
615997.4762022209,4594171.74260329,kept,train,14
615992.8432689215,4594163.843268922,kept,train,14
615988.506686349,4594155.790279741,kept,train,14
615983.8345630018,4594147.831343075,kept,train,14
615978.2829782628,4594140.282978263,kept,train,14
615973.4933067326,4594132.370127848,kept,train,14
615970.6925183586,4594123.679212783,kept,train,14
615968.4999999999,4594114.743860018,kept,train,14
615966.5,4594105.708500302,kept,train,14
615964.5,4594096.673140586,kept,train,14
615962.5,4594087.63778087,kept,train,14
615960.5067126309,4594078.632746672,kept,train,14
615956.4994631071,4594070.393872078,kept,train,14
615953.5003376723,4594061.775270052,kept,train,14
615949.54766594,4594053.547665941,kept,train,14
615944.6942357207,4594045.694235721,kept,train,14
615939.1336987201,4594038.13369872,kept,train,14
615933.6093540133,4594030.622371567,kept,train,14
615934.309974694,4594022.690025305,kept,train,14
615941.4684455632,4594016.531554436,kept,train,14
615947.6269164323,4594009.373083567,kept,train,14
615953.7069499622,4594002.291174671,kept,train,14
615959.7869276911,4593995.215311257,kept,train,14
615965.9337437389,4593988.0662562605,kept,train,14
615972.1765072584,4593980.823492741,kept,train,14
615978.419270778,4593973.580729222,kept,train,14
615985.2005557781,4593966.799444222,kept,train,14
615991.3590266475,4593959.640973353,kept,train,14
615996.8077089691,4593952.193274919,kept,train,14
616001.6800263012,4593944.319973699,kept,train,14
616007.7131189113,4593937.286881089,kept,train,14
616013.1644829992,4593929.835517001,kept,train,14
616018.5181365137,4593922.312693993,kept,train,14
616024.1515038254,4593914.848496175,kept,train,14
615410.6028155356,4593601.602815536,kept,val,13
615404.4750360674,4593594.475036068,kept,val,13
615398.8854634479,4593586.885463448,kept,val,13
615393.4291010012,4593579.416134983,kept,val,13
615387.8752181414,4593571.875218142,kept,val,13
614249.9668418027,4592879.554258111,kept,train,8
614256.5044604174,4592873.495539583,kept,train,8
614263.924714507,4592868.075285492,kept,train,8
614270.5912878691,4592861.408712131,kept,train,8
614277.3418083765,4592854.658191624,kept,train,8
614283.4691692473,4592847.530830752,kept,train,8
614290.0517954645,4592840.948204536,kept,train,8
614295.4720495545,4592833.527950446,kept,train,8
614300.4876800473,4592826.08373546,kept,train,8
614304.0330347482,4592817.883617184,kept,train,8
614304.5,4592808.777908139,kept,train,8
614305.5,4592799.592343328,kept,train,8
614304.5066688908,4592790.430529436,kept,train,8
614302.5,4592781.644238285,kept,train,8
614300.0920788208,4592773.087214405,kept,train,8
614297.4974056524,4592764.612420265,kept,train,8
614295.0816502759,4592756.089540288,kept,train,8
614292.5685491998,4592747.440991849,kept,train,8
614293.5,4592738.467199199,kept,train,8
614295.3181760599,4592729.707180651,kept,train,8
614297.8639427877,4592721.124027821,kept,train,8
615503.3608518738,4594276.633756036,kept,val,13
615507.7857157468,4594269.207274813,kept,val,13
615511.5029545729,4594261.523103702,kept,val,13
615513.5,4594252.972820403,kept,val,13
613760.8975545593,4592492.507100866,kept,train,8
613768.9543935345,4592488.502604824,kept,train,8
613776.5522932517,4592483.447706749,kept,train,8
613784.2081799463,4592478.487631692,kept,train,8
613791.6675075381,4592473.319596749,kept,train,8
613799.7313254499,4592469.266161098,kept,train,8
613807.8603582124,4592465.501740867,kept,train,8
613816.3743569325,4592462.6333192475,kept,train,8
613825.3170188683,4592460.5,kept,train,8
613834.4378787866,4592459.5,kept,train,8
613843.2958874415,4592457.5,kept,train,8
613851.738198041,4592454.500739512,kept,train,8
613859.690398446,4592450.309601555,kept,train,8
613867.466363186,4592445.546532528,kept,train,8
613874.9810476765,4592440.511595078,kept,train,8
613883.0248088107,4592436.502377568,kept,train,8
613891.495840741,4592433.494927953,kept,train,8
613900.5745907141,4592432.329941474,kept,train,8
613909.5786301125,4592430.505639503,kept,train,8
613917.9253955351,4592427.08630232,kept,train,8
613925.263978549,4592421.722519723,kept,train,8
613933.6788782091,4592418.503607728,kept,train,8
613941.7116748369,4592414.300609055,kept,train,8
613948.7310051828,4592408.265514971,kept,train,8
614868.5,4593626.17325058,kept,val,13
614868.5556593405,4593616.57831079,kept,val,13
614870.5033007325,4593607.289322836,kept,val,13
614871.4957187556,4593597.900029362,kept,val,13
614872.6681550608,4593588.428971703,kept,val,13
614874.5012674056,4593579.139854101,kept,val,13
614876.1217595291,4593569.878240471,kept,val,13
614877.4906380828,4593560.572862601,kept,val,13
614880.4981819199,4593551.82183263,kept,val,13
614881.5,4593542.440136944,kept,val,13
614883.4999999999,4593533.176116774,kept,val,13
614885.5001351216,4593524.064351108,kept,val,13
614887.1704114003,4593514.880251828,kept,val,13
614889.2489498975,4593505.796010611,kept,val,13
614891.4938039227,4593496.765218023,kept,val,13
614894.1311941724,4593487.815053579,kept,val,13
614896.2081760813,4593478.676352579,kept,val,13
614897.4999999999,4593469.398097456,kept,val,13
614899.5,4593460.134077287,kept,val,13
614899.5,4593450.500253651,kept,val,13
614900.9787710755,4593441.026897899,kept,val,13
614901.5,4593431.4495352935,kept,val,13
614903.5046571476,4593422.072300584,kept,val,13
614904.4963418886,4593412.6813944755,kept,val,13
614906.4639823799,4593403.541103628,kept,val,13
614908.4930284389,4593394.4696241645,kept,val,13
614911.5000000001,4593385.740932656,kept,val,13
614913.4120743911,4593376.5654816935,kept,val,13
614946.0151373068,4593211.977493788,kept,train,9
614952.3156848343,4593204.684315166,kept,train,9
614959.2592628911,4593197.7407371085,kept,train,9
614965.4581498469,4593190.541850153,kept,train,9
614972.1946211226,4593183.805378877,kept,train,9
614978.4721588865,4593176.5278411135,kept,train,9
614984.1299793547,4593168.870020646,kept,train,9
614990.8288663103,4593162.17113369,kept,train,9
614995.732473553,4593154.270775755,kept,train,9
614997.5,4593145.055262257,kept,train,9
614996.5057508354,4593135.556101427,kept,train,9
614993.7357363245,4593126.736361493,kept,train,9
614990.2119783666,4593118.199779954,kept,train,9
614986.0436142471,4593110.045382259,kept,train,9
614982.5433128292,4593101.521371461,kept,train,9
614979.4930284389,4593092.841910477,kept,train,9
614976.978074141,4593083.977194441,kept,train,9
614974.5069715612,4593075.097351714,kept,train,9
614971.5067718222,4593066.3995097345,kept,train,9
614968.6172793128,4593057.6047544535,kept,train,9
614966.505516729,4593048.585714394,kept,train,9
614963.7551161863,4593039.749978363,kept,train,9
614961.5074087833,4593030.786256114,kept,train,9
614958.4984785746,4593022.048641845,kept,train,9
614344.4867367869,4592727.478429063,kept,train,8
614336.2544864469,4592727.5,kept,train,8
614327.6450489515,4592727.5,kept,train,8
614319.3523242767,4592725.4933729,kept,train,8
614311.3569327161,4592723.498026747,kept,train,8
614304.2730692524,4592719.260984554,kept,train,8
614598.0659814309,4591710.5,kept,test,4
614589.8486292615,4591707.849983285,kept,test,4
614582.4926406872,4591703.492640687,kept,test,4
614575.343871445,4591698.343871445,kept,test,4
614568.5710792389,4591692.571079239,kept,test,4
614562.0463601622,4591686.506062079,kept,test,4
614555.5587097894,4591680.421974073,kept,test,4
614549.7117634736,4591673.711763473,kept,test,4
614542.595155838,4591668.586052232,kept,test,4
614534.6491347472,4591665.495529451,kept,test,4
614605.1136634193,4591706.886336581,kept,test,4
614611.4245985912,4591700.5754014095,kept,test,4
614616.5687061611,4591693.430898171,kept,test,4
614620.4999999998,4591685.667682775,kept,test,4
614624.1984480317,4591677.791786533,kept,test,4
614626.5906397979,4591669.416372327,kept,test,5
614783.5,4591570.705133869,kept,test,5
614782.4963705058,4591561.293852953,kept,test,5
614781.5016664851,4591551.874973996,kept,test,5
614780.4057614234,4591542.460536337,kept,test,5
614778.3528621017,4591533.371680936,kept,test,5
614776.4974666105,4591524.207757406,kept,test,5
614775.5017312192,4591514.804361458,kept,test,5
614774.5,4591505.169697753,kept,test,5
614775.3060268144,4591495.6052053105,kept,test,5
614776.6384166201,4591486.372148121,kept,test,5
614779.4998138426,4591477.647592074,kept,test,5
614784.3578045717,4591469.642195428,kept,test,5
614790.6455167985,4591462.354483202,kept,test,5
614796.9350351933,4591455.064964807,kept,test,5
614803.7623169406,4591448.237683059,kept,test,5
614810.1365070503,4591440.86349295,kept,test,5
614817.048460512,4591433.951539488,kept,test,5
614824.3379789074,4591427.662021093,kept,test,5
614832.08973395,4591421.91026605,kept,test,5
614839.0016874117,4591414.998312588,kept,test,5
614790.6156512621,4591572.397354356,kept,test,5
614797.736465266,4591566.263534734,kept,test,5
614803.3683950774,4591558.631604922,kept,test,5
614809.5382881095,4591551.461711891,kept,test,5
614817.1211388933,4591545.865855489,kept,test,5
614825.2104345883,4591541.506518433,kept,test,5
614833.4102071377,4591537.5,kept,test,5
614841.5985018511,4591533.5,kept,test,5
614849.7847356349,4591529.501006769,kept,test,5
614858.4177560528,4591526.493689233,kept,test,5
614867.3843722151,4591524.504803179,kept,test,5
614876.3678026431,4591522.508390515,kept,test,5
614885.278411287,4591519.827686549,kept,test,5
614894.7180857171,4591519.5,kept,test,5
614904.3013411553,4591520.5,kept,test,5
614914.1464901181,4591520.5,kept,test,5
614923.8393190432,4591520.5,kept,test,5
613741.5,4593215.821566983,kept,train,8
613741.5,4593206.2463834565,kept,train,8
613740.5,4593196.72931307,kept,train,8
613738.5488317576,4593187.532715871,kept,train,8
613736.5,4593178.371681425,kept,train,8
613736.5,4593168.6439704895,kept,train,8
613737.5,4593159.17794571,kept,train,8
613740.5000000002,4593150.540348055,kept,train,8
613742.5,4593141.641064244,kept,train,8
613743.5,4593132.022512056,kept,train,8
613743.5,4593122.142273714,kept,train,8
613743.5,4593112.262035372,kept,train,8
613742.5,4593102.643483183,kept,train,8
613742.5,4593092.915772248,kept,train,8
613742.5,4593083.035533906,kept,train,8
613742.5,4593073.155295564,kept,train,8
613742.5,4593063.275057221,kept,train,8
613742.5,4593053.394818878,kept,train,8
613743.5,4593043.77626669,kept,train,8
613743.5,4593034.10193044,kept,train,8
613744.5,4593024.460768626,kept,train,8
613744.5,4593014.702292632,kept,train,8
613744.5,4593004.82205429,kept,train,8
613743.5,4592995.203502102,kept,train,8
613743.5,4592985.4757911675,kept,train,8
613742.5,4592975.857238979,kept,train,8
613741.5300311439,4592966.38773964,kept,train,8
613740.4992655786,4592957.074254929,kept,train,8
613738.8810298995,4592947.936137987,kept,train,8
613732.8795626493,4592944.174330807,kept,train,8
613724.3280584681,4592947.671941532,kept,train,8
613716.1383110636,4592951.864500483,kept,train,8
613707.6380900092,4592955.358952563,kept,train,8
613699.4287826751,4592959.499297223,kept,train,8
613691.1508781627,4592963.5,kept,train,8
613682.7566517189,4592967.237826958,kept,train,8
613674.1833190703,4592970.500137331,kept,train,8
613665.4996691255,4592973.5034959,kept,train,8
613663.4449549322,4592823.555045068,kept,train,8
613668.4942818896,4592815.725821757,kept,train,8
613672.5418873249,4592807.459322848,kept,train,8
613676.7350107086,4592799.267865011,kept,train,8
613680.4999121858,4592790.886325038,kept,train,8
613684.4224945168,4592782.577505483,kept,train,8
613688.6180024336,4592774.381997566,kept,train,8
613693.4657059814,4592766.517813299,kept,train,8
613698.4232318304,4592758.57676817,kept,train,8
613704.0329533092,4592750.96704669,kept,train,8
613710.2213788051,4592743.778621195,kept,train,8
613714.4991940032,4592735.437567537,kept,train,8
613718.0489741238,4592726.941861982,kept,train,8
613722.9248184087,4592719.082353958,kept,train,8
613727.1401679248,4592710.854125547,kept,train,8
613731.5038458155,4592702.7301151585,kept,train,8
613734.50004232,4592694.053395605,kept,train,8
613737.4972514381,4592685.372211884,kept,train,8
613741.5112006646,4592677.067673814,kept,train,8
613746.6951392606,4592669.30486074,kept,train,8
614140.5,4592529.603377684,kept,train,8
614140.5,4592520.7906597955,kept,train,8
614142.4999999999,4592512.347771368,kept,train,8
614144.8455805215,4592504.142827079,kept,train,8
614150.4431187446,4592497.5568812555,kept,train,8
614158.4667789029,4592494.5,kept,train,8
614166.9096673306,4592494.5,kept,train,8
614175.4649836132,4592495.498451899,kept,train,8
614183.4102602076,4592498.39956578,kept,train,8
615327.4192388155,4593836.5,kept,val,13
615336.9957833198,4593835.5,kept,val,13
615346.6819805154,4593835.5,kept,val,13
615356.1062445841,4593835.5,kept,val,13
615365.3757909706,4593835.520932398,kept,val,13
615374.6928395947,4593837.5,kept,val,13
615384.3790367902,4593837.5,kept,val,13
615394.0652339858,4593837.5,kept,val,13
615403.2958353632,4593835.49339842,kept,val,13
615411.7286796566,4593832.271320344,kept,val,13
615415.5,4593825.34831104,kept,val,13
615414.5,4593817.178125124,kept,val,13
615414.5,4593809.020980962,kept,val,13
615412.5,4593801.292893219,kept,val,13
614566.5,4592242.753363991,kept,test,4
614566.5,4592233.098476172,kept,test,4
614564.4999999999,4592223.967830086,kept,test,4
614562.5,4592214.989276695,kept,test,4
614905.7298543458,4593052.270145655,kept,train,9
614911.4512191147,4593045.561163075,kept,train,9
614916.4928282329,4593038.507171767,kept,train,9
614923.599410515,4593033.502384707,kept,train,9
614931.4895973366,4593030.501903653,kept,train,9
614938.0537017282,4593025.458006675,kept,train,9
614945.1184469352,4593020.868850082,kept,train,9
614953.3465097423,4593018.5,kept,train,9
614956.8454940222,4593012.845494023,kept,train,9
614954.8288996605,4593003.827810006,kept,train,9
614952.1081601497,4592995.112421361,kept,train,9
614949.4999999999,4592986.334429887,kept,train,9
614946.6543844867,4592977.639328664,kept,train,9
614943.9268500799,4592968.83186193,kept,train,9
614941.5016406543,4592960.097832035,kept,train,9
614938.5002874119,4592951.486817563,kept,train,9
614935.4925790755,4592942.843828715,kept,train,9
614933.5000000001,4592933.854512121,kept,train,9
614931.017618384,4592924.939690826,kept,train,9
614930.5,4592915.517124968,kept,train,9
614929.5056240541,4592906.0575749185,kept,train,9
614927.5,4592896.782547611,kept,train,9
614926.5,4592887.345538712,kept,train,9
614925.5,4592877.908529814,kept,train,9
614925.5,4592868.209663396,kept,train,9
614925.5,4592858.358440936,kept,train,9
614925.5,4592848.5072184745,kept,train,9
614926.5008313067,4592839.066281549,kept,train,9
614927.4987814329,4592829.777026837,kept,train,9
614929.5061803812,4592820.560154499,kept,train,9
614930.7288902157,4592811.283658937,kept,train,9
614932.5,4592802.150601108,kept,train,9
614934.5000000001,4592793.127805772,kept,train,9
614936.4925418869,4592784.13865695,kept,train,9
614939.5081552052,4592775.472005812,kept,train,9
614941.5133241174,4592766.504876688,kept,train,9
614944.9489763522,4592758.051023647,kept,train,9
614949.214110035,4592749.7858899655,kept,train,9
614955.5460965649,4592742.669826565,kept,train,9
614962.2711667706,4592735.728833229,kept,train,9
614968.5421314331,4592728.46313466,kept,train,9
614974.7439758278,4592721.256024172,kept,train,9
614980.4500471589,4592713.733686644,kept,train,9
614984.5162235373,4592705.485157117,kept,train,9
614989.4385758307,4592697.56142417,kept,train,9
614996.3280636974,4592690.671936302,kept,train,9
615003.2939299026,4592683.706070098,kept,train,9
615009.5675610306,4592676.428616812,kept,train,9
615016.2112818193,4592669.792468905,kept,train,9
615023.4393905997,4592663.5606094,kept,train,9
615030.2868724405,4592656.713127559,kept,train,9
615037.5526549685,4592650.441969669,kept,train,9
615044.8464864446,4592644.153513555,kept,train,9
615051.7277685687,4592637.272231431,kept,train,9
615058.9865279926,4592631.013472008,kept,train,9
615066.64084669,4592625.52271886,kept,train,9
615074.0898332779,4592619.910166723,kept,train,9
615081.7885061254,4592614.520562387,kept,train,9
615090.0140794722,4592610.5,kept,train,9
615097.9731503082,4592606.016925008,kept,train,9
615106.4028158945,4592602.5,kept,train,9
615200.2044059528,4593826.5,kept,val,13
615209.9831607988,4593826.5,kept,val,13
615219.9147437062,4593826.5,kept,val,13
615229.6666751591,4593826.259047726,kept,val,13
615239.2108678973,4593825.5,kept,val,13
615248.7282372423,4593824.5,kept,val,13
615258.2456065874,4593823.5,kept,val,13
615267.5372209293,4593821.494794871,kept,val,13
615276.8669599772,4593820.133040023,kept,val,13
615286.1068102128,4593818.503180489,kept,val,13
615295.0759857427,4593815.977947691,kept,val,13
615304.3078251962,4593814.503576527,kept,val,13
615313.4315829074,4593812.5,kept,val,13
615322.5672989347,4593810.495070182,kept,val,13
615331.9556266762,4593809.505825541,kept,val,13
615341.4111727386,4593808.452242517,kept,val,13
615350.483848217,4593805.665425536,kept,val,13
615360.0371744466,4593805.5,kept,val,13
615369.572491399,4593804.5,kept,val,13
615379.1058029246,4593803.504141376,kept,val,13
615388.355604007,4593801.626027734,kept,val,13
615397.4310527636,4593799.5,kept,val,13
615406.6870366078,4593797.5,kept,val,13
614347.9212709927,4591725.5,kept,test,4
614339.1242395648,4591724.507630136,kept,test,4
614330.7437716367,4591722.50631117,kept,test,4
613751.5,4592662.039622413,kept,train,8
613752.5,4592652.704653677,kept,train,8
613752.5,4592642.955471378,kept,train,8
613752.5,4592633.20628908,kept,train,8
613752.5,4592623.457106781,kept,train,8
613752.5,4592613.707924482,kept,train,8
613752.5,4592603.958742185,kept,train,8
613752.5,4592594.209559886,kept,train,8
613752.5,4592584.460377587,kept,train,8
613752.5,4592574.862940151,kept,train,8
613753.5,4592565.376226552,kept,train,8
613753.5,4592555.627044253,kept,train,8
613753.5,4592545.877861955,kept,train,8
613754.5,4592536.391148356,kept,train,8
613754.5,4592526.79371092,kept,train,8
613754.5,4592517.044528622,kept,train,8
613754.5,4592507.295346323,kept,train,8
613754.5,4592497.726722834,kept,train,8
614369.5000000001,4592781.191877964,kept,train,8
614368.2674502656,4592772.393101498,kept,train,8
614366.5,4592763.695014398,kept,train,8
614364.5067246703,4592754.957902889,kept,train,8
614361.4992562068,4592746.725453548,kept,train,8
614356.3639014848,4592739.363901485,kept,train,8
614349.8353094934,4592732.835309493,kept,train,8
615072.1639149225,4594349.824433981,kept,val,13
615080.5,4594346.5,kept,val,13
615089.1426553488,4594343.857344652,kept,val,13
615098.017735307,4594341.49247542,kept,val,13
615106.9731917382,4594339.5,kept,val,13
615115.5776979427,4594336.49344929,kept,val,13
615124.2428057147,4594333.763511946,kept,val,13
615132.7000561995,4594330.499418428,kept,val,13
615141.2719278443,4594327.500534561,kept,val,13
615149.7372916619,4594324.256404348,kept,val,13
615158.1619399723,4594320.844188925,kept,val,13
615166.8440410906,4594318.150070951,kept,val,13
615175.2743449946,4594314.736511095,kept,val,13
615184.1152478438,4594312.507456015,kept,val,13
615192.3681746053,4594308.633757235,kept,val,13
615200.9183669538,4594305.492503442,kept,val,13
615209.7506922366,4594303.239536822,kept,val,13
615218.4490124662,4594300.5,kept,val,13
615227.1729575245,4594297.8336180495,kept,val,13
615235.8550575536,4594295.139495407,kept,val,13
615244.7364309472,4594293.153468504,kept,val,13
615253.5287670706,4594290.451236885,kept,val,13
615261.9593569692,4594287.039183145,kept,val,13
615270.6412405579,4594284.34411352,kept,val,13
615279.0716272854,4594280.930981248,kept,val,13
615287.5022689287,4594277.519260905,kept,val,13
615296.4302005128,4594275.505074329,kept,val,13
615305.0602695395,4594272.492710393,kept,val,13
615313.6330953238,4594269.493333997,kept,val,13
615322.1972520098,4594266.495188232,kept,val,13
615330.7858328023,4594263.492753035,kept,val,13
615339.7425370143,4594261.5,kept,val,13
615348.6442335219,4594259.341258315,kept,val,13
615357.3068768425,4594256.5,kept,val,13
615366.2961535378,4594254.5,kept,val,13
615375.2854302331,4594252.5,kept,val,13
615384.2747069284,4594250.5,kept,val,13
615393.4347589371,4594248.66338365,kept,val,13
615403.0816874438,4594248.5,kept,val,13
615412.8993912637,4594248.5,kept,val,13
615422.6990575277,4594248.5,kept,val,13
615432.1119371323,4594247.501738491,kept,val,13
615441.5240755992,4594246.5,kept,val,13
615451.3417794192,4594246.5,kept,val,13
615461.1594832393,4594246.5,kept,val,13
615470.7151302521,4594247.5,kept,val,13
615480.2285205619,4594247.5,kept,val,13
615489.609656397,4594248.302864059,kept,val,13
615499.1876578323,4594247.5,kept,val,13
615508.8532048973,4594247.5,kept,val,13
615549.5,4593436.382267915,kept,val,13
614351.2222308523,4592726.520195744,kept,train,8
614357.0466255351,4592722.953374465,kept,train,8
614358.5,4592715.9984773835,kept,train,8
614360.5,4592706.843193361,kept,train,8
614361.5,4592697.425934565,kept,train,8
614362.0336481314,4592687.957381322,kept,train,8
614362.5,4592678.329442202,kept,train,8
614362.5,4592668.497969844,kept,train,8
614362.5,4592658.761326644,kept,train,8
614363.4934057698,4592649.315445868,kept,train,8
614364.5,4592639.831979897,kept,train,8
614364.5,4592630.000507539,kept,train,8
614364.5,4592620.169035181,kept,train,8
614364.5,4592610.337562824,kept,train,8
614364.5,4592600.658329256,kept,train,8
614362.5020868895,4592591.350562411,kept,train,8
614361.4948383337,4592581.979170356,kept,train,8
614360.5,4592572.541480967,kept,train,8
614359.5,4592563.251268847,kept,train,8
614358.0299579791,4592554.037935291,kept,train,8
614356.7300822787,4592544.652793104,kept,train,8
614355.4999556233,4592535.261764444,kept,train,8
614354.5,4592525.8443431435,kept,train,8
614353.5,4592516.4269496435,kept,train,8
614353.5,4592506.747716076,kept,train,8
614353.5,4592496.916243718,kept,train,8
614353.5,4592487.23701015,kept,train,8
614354.5,4592477.667512565,kept,train,8
614353.5,4592468.09801498,kept,train,8
614353.5,4592458.418781412,kept,train,8
614353.5,4592448.769979608,kept,train,8
614364.0530130473,4592720.5,kept,train,8
614373.1243072677,4592719.507628327,kept,train,8
614381.4551963792,4592715.54480362,kept,train,8
614389.6514884939,4592711.348511507,kept,train,8
614397.5352223497,4592706.530464015,kept,train,8
614405.7955296495,4592702.216978648,kept,train,8
614413.7186068676,4592697.5,kept,train,8
614422.0188548921,4592693.485967477,kept,train,8
614429.8292895929,4592688.519766663,kept,train,8
614438.1341960719,4592684.5014468655,kept,train,8
614446.7245505628,4592681.269922607,kept,train,8
614454.9615241135,4592677.0470408695,kept,train,8
614462.5113020259,4592671.53218558,kept,train,8
614382.5,4592500.9249972515,kept,train,8
614383.5,4592491.8894633455,kept,train,8
614384.5,4592482.704058453,kept,train,8
614382.876286808,4592473.862705622,kept,train,8
614377.4518966803,4592466.652884502,kept,train,8
614371.6075305112,4592459.611931454,kept,train,8
614365.2209054173,4592453.220905418,kept,train,8
614359.4602325909,4592446.472934707,kept,train,8
616176.9660539273,4593215.704126944,kept,train,10
616177.5,4593207.269496918,kept,train,10
616177.8420456023,4593198.200445587,kept,train,10
616178.5,4593189.167234037,kept,train,10
616177.4999999999,4593180.323209379,kept,train,10
616175.5,4593171.893398282,kept,train,10
616173.5000000001,4593163.463587185,kept,train,10
616171.1399967714,4593155.128176399,kept,train,10
616166.0379804452,4593148.037980446,kept,train,10
616160.9056309797,4593140.90563098,kept,train,10
616155.4822084807,4593133.866394891,kept,train,10
614139.4716238604,4592660.470654239,kept,train,8
614130.9571067812,4592657.5,kept,train,8
614151.5,4592697.411328909,kept,train,8
614149.4978976768,4592689.505565402,kept,train,8
614148.5012700753,4592681.591030516,kept,train,8
614146.112265038,4592674.112482447,kept,train,8
614143.5,4592666.586230249,kept,train,8
614127.5,4592651.7754850555,kept,train,8
614127.5,4592641.957203909,kept,train,8
614127.859787757,4592632.186473735,kept,train,8
614129.4960283891,4592622.862383166,kept,train,8
614132.5081291478,4592614.075825624,kept,train,8
614133.4991065151,4592604.703960803,kept,train,8
614135.5,4592595.261154939,kept,train,8
614135.5392495936,4592585.600420369,kept,train,8
614136.5,4592576.050292476,kept,train,8
614138.4974941385,4592566.756178961,kept,train,8
614139.5,4592557.185708735,kept,train,8
614139.5,4592547.357162772,kept,train,8
614140.4966123678,4592537.82297329,kept,train,8
614804.068270627,4594497.502089196,kept,val,13
614812.055136636,4594492.944863364,kept,val,13
614819.9486695862,4594487.464172055,kept,val,13
614827.769672281,4594482.242249804,kept,val,13
614834.9919626841,4594476.008037316,kept,val,13
614843.0653541773,4594470.947735775,kept,val,13
