line_id,kind,label,block_id,split,x,y
road_368,road,1,,unused,699650.8589013806,4648141.729690748
road_368,road,1,,unused,699651.2153573489,4648137.745605013
road_369,road,1,,unused,699724.3186202554,4648137.958396123
road_369,road,1,,unused,699726.857051115,4648134.867058423
road_369,road,1,,unused,699729.3954819745,4648131.775720724
road_369,road,1,,unused,699731.933912834,4648128.684383024
road_369,road,1,,unused,699734.4990609364,4648125.616527627
road_369,road,1,,unused,699737.239021602,4648122.702318378
road_369,road,1,,unused,699739.9789822674,4648119.788109128
road_369,road,1,,unused,699742.718942933,4648116.873899878
road_369,road,1,,unused,699745.5169633186,4648114.015622562
road_369,road,1,,unused,699748.3268890124,4648111.168814244
road_369,road,1,,unused,699751.136814706,4648108.322005927
road_369,road,1,,unused,699753.9467403998,4648105.4751976095
road_369,road,1,,unused,699756.6999282567,4648102.573513658
road_369,road,1,,unused,699759.4514144098,4648099.670183854
road_369,road,1,,unused,699762.2029005629,4648096.766854051
road_369,road,1,,unused,699764.9758767127,4648093.884077332
road_369,road,1,,unused,699767.7537539582,4648091.0059880335
road_369,road,1,,unused,699770.5316312036,4648088.127898735
road_369,road,1,,unused,699773.0283166897,4648085.003928498
road_369,road,1,,unused,699775.4090653231,4648081.830215465
road_369,road,1,,unused,699775.5216092112,4648077.831799044
road_369,road,1,,unused,699775.5417932918,4648073.834604786
road_369,road,1,,unused,699775.3234882825,4648069.840566363
road_369,road,1,,unused,699774.516547705,4648066.481719095
road_369,road,1,,unused,699770.5174671834,4648066.567480285
road_369,road,1,,unused,699766.5183866619,4648066.653241475
road_369,road,1,,unused,699762.6382404646,4648067.529527157
road_369,road,1,,unused,699758.7909581758,4648068.624250405
road_369,road,1,,unused,699754.9436758871,4648069.718973652
road_369,road,1,,unused,699751.0963935982,4648070.813696901
road_370,road,1,,unused,699672.802766154,4648171.792903812
road_370,road,1,,unused,699675.2845378902,4648168.655897428
road_370,road,1,,unused,699677.7663096264,4648165.518891045
road_370,road,1,,unused,699680.2480813625,4648162.3818846615
road_370,road,1,,unused,699682.7636366191,4648159.2818578165
road_370,road,1,,unused,699686.1115931995,4648157.092979854
road_370,road,1,,unused,699689.45954978,4648154.904101891
road_370,road,1,,unused,699692.8813665358,4648152.873318541
road_370,road,1,,unused,699696.7084883678,4648151.710073734
road_370,road,1,,unused,699700.5356102,4648150.546828926
road_370,road,1,,unused,699704.3273811673,4648149.2897088835
road_370,road,1,,unused,699707.9711678711,4648147.639612383
road_370,road,1,,unused,699711.6031852016,4648145.967643916
road_370,road,1,,unused,699714.9877284835,4648143.8357746005
road_370,road,1,,unused,699718.3722717654,4648141.703905286
road_370,road,1,,unused,699721.7568150472,4648139.572035972
road_371,road,1,,unused,699947.4146371686,4648288.714304894
road_371,road,1,,unused,699951.4087873643,4648288.498054541
road_371,road,1,,unused,699955.4029375598,4648288.281804188
road_371,road,1,,unused,699959.3970877554,4648288.065553835
road_371,road,1,,unused,699963.3912379509,4648287.849303481
road_371,road,1,,unused,699967.3853881465,4648287.633053129
road_371,road,1,,unused,699971.380191926,4648287.433464658
road_371,road,1,,unused,699975.3790087255,4648287.3361805165
road_371,road,1,,unused,699979.3778255249,4648287.238896375
road_371,road,1,,unused,699983.3766423244,4648287.141612232
road_371,road,1,,unused,699987.3754591239,4648287.04432809
road_371,road,1,,unused,699991.3560084393,4648287.327369403
road_371,road,1,,unused,699995.3270933679,4648287.807457405
road_371,road,1,,unused,699999.3009978578,4648288.249637725
road_371,road,1,,unused,700003.2994104263,4648288.362318387
road_371,road,1,,unused,700007.2978229949,4648288.47499905
road_371,road,1,,unused,700011.2962355635,4648288.587679713
road_371,road,1,,unused,700015.2944649581,4648288.501046729
road_371,road,1,,unused,700019.2926636606,4648288.381016999
road_371,road,1,,unused,700023.2910406707,4648288.455275138
road_371,road,1,,unused,700027.2894529431,4648288.5679663075
road_371,road,1,,unused,700031.287865108,4648288.680661296
road_371,road,1,,unused,700035.2644650321,4648288.937363609
road_371,road,1,,unused,700039.1169019284,4648290.013806807
road_371,road,1,,unused,700042.9693388247,4648291.090250005
road_371,road,1,,unused,700046.8217757212,4648292.166693204
road_371,road,1,,unused,700050.6435553137,4648293.335865401
road_371,road,1,,unused,700054.3784363451,4648294.767879256
road_371,road,1,,unused,700058.1133173766,4648296.199893111
road_371,road,1,,unused,700061.848198408,4648297.631906966
road_371,road,1,,unused,700065.5830794395,4648299.063920821
road_371,road,1,,unused,700069.3179604709,4648300.495934676
road_371,road,1,,unused,700073.1225566403,4648301.716698215
road_371,road,1,,unused,700076.9761556231,4648302.788973777
road_371,road,1,,unused,700080.8154235439,4648303.905774661
road_371,road,1,,unused,700084.5709956066,4648305.282611065
road_371,road,1,,unused,700088.3265676693,4648306.659447468
road_371,road,1,,unused,700092.082139732,4648308.036283872
road_371,road,1,,unused,700095.8377117947,4648309.413120275
road_371,road,1,,unused,700099.5932838573,4648310.789956679
road_371,road,1,,unused,700103.3719415828,4648312.100836312
road_371,road,1,,unused,700107.1663910478,4648313.36659824
road_371,road,1,,unused,700110.9608405128,4648314.632360168
road_371,road,1,,unused,700114.9021741645,4648315.160954703
road_371,road,1,,unused,700118.891987377,4648315.446244957
road_371,road,1,,unused,700122.8820509441,4648315.7265108535
road_372,road,1,,unused,700034.6888176526,4648288.776516923
road_372,road,1,,unused,700038.6261144462,4648288.071042643
road_372,road,1,,unused,700042.5634112399,4648287.365568364
road_372,road,1,,unused,700046.5007080334,4648286.660094084
road_372,road,1,,unused,700050.438004827,4648285.954619804
road_372,road,1,,unused,700054.3426659683,4648285.0870525045
road_372,road,1,,unused,700058.2461950344,4648284.213862473
road_372,road,1,,unused,700062.1497241004,4648283.340672442
road_372,road,1,,unused,700065.8930109015,4648281.988151459
road_372,road,1,,unused,700069.5368717466,4648280.33821869
road_372,road,1,,unused,700073.3064373733,4648279.070204628
road_372,road,1,,unused,700077.2179214665,4648278.233370002
road_372,road,1,,unused,700081.0984166684,4648277.272054376
road_372,road,1,,unused,700084.9457132427,4648276.177381334
road_372,road,1,,unused,700088.9300232029,4648275.9332915675
road_372,road,1,,unused,700092.9269479907,4648275.834115654
road_372,road,1,,unused,700096.9253591435,4648275.946846542
road_372,road,1,,unused,700100.9237702346,4648276.059579619
road_372,road,1,,unused,700104.9221812619,4648276.172314955
road_372,road,1,,unused,700108.8552181708,4648276.642516985
road_372,road,1,,unused,700112.6347255912,4648277.952220638
road_372,road,1,,unused,700116.2420583771,4648279.660718278
road_372,road,1,,unused,700119.7871702024,4648281.513333226
road_372,road,1,,unused,700123.0677363792,4648283.766323021
road_372,road,1,,unused,700126.1622895179,4648286.300833007
road_372,road,1,,unused,700129.2568426565,4648288.835342994
road_372,road,1,,unused,700132.341814163,4648291.381488137
road_372,road,1,,unused,700135.4227487814,4648293.932535348
road_373,road,1,,unused,700147.2272612802,4648282.540252051
road_373,road,1,,unused,700144.0051055927,4648280.170080597
road_373,road,1,,unused,700140.7829499051,4648277.799909142
road_373,road,1,,unused,700137.5607942175,4648275.429737687
road_373,road,1,,unused,700133.6989467886,4648274.527718854
road_373,road,1,,unused,700129.7691322467,4648273.781690928
road_373,road,1,,unused,700125.8241990701,4648273.12302717
road_373,road,1,,unused,700121.8722186349,4648272.505086525
road_373,road,1,,unused,700117.9340974262,4648272.987881572
road_373,road,1,,unused,700114.0025107538,4648273.722882872
road_373,road,1,,unused,700110.0971260841,4648274.587735797
road_373,road,1,,unused,700106.1917414146,4648275.452588722
road_374,road,1,,unused,699807.091257158,4648353.403781059
road_374,road,1,,unused,699810.614744653,4648351.510361963
road_374,road,1,,unused,699814.1382321479,4648349.616942868
road_374,road,1,,unused,699817.6617196429,4648347.723523771
road_374,road,1,,unused,699821.185207138,4648345.830104676
road_374,road,1,,unused,699824.708694633,4648343.93668558
road_374,road,1,,unused,699828.2321821279,4648342.043266484
road_374,road,1,,unused,699831.4826683087,4648339.743136868
road_374,road,1,,unused,699834.5696069247,4648337.199358187
road_374,road,1,,unused,699837.6565455406,4648334.655579505
road_374,road,1,,unused,699840.7434841564,4648332.111800822
road_374,road,1,,unused,699843.8304227724,4648329.568022141
road_374,road,1,,unused,699847.1562942215,4648327.3704732135
road_374,road,1,,unused,699850.6298181945,4648325.38688273
road_374,road,1,,unused,699853.6559378047,4648322.923222754
road_374,road,1,,unused,699855.8789816155,4648319.59785417
road_374,road,1,,unused,699858.1020254263,4648316.272485587
road_374,road,1,,unused,699860.7696517173,4648313.313722162
road_374,road,1,,unused,699863.6106495449,4648310.49792186
road_374,road,1,,unused,699866.4516473726,4648307.682121557
road_374,road,1,,unused,699869.7736356646,4648305.490199579
road_374,road,1,,unused,699873.219535978,4648303.459000172
road_374,road,1,,unused,699876.6654362915,4648301.427800765
road_374,road,1,,unused,699880.2580398236,4648299.705546268
road_374,road,1,,unused,699884.0099770983,4648298.318835525
road_374,road,1,,unused,699887.7619143731,4648296.932124781
road_374,road,1,,unused,699891.451833114,4648295.392842698
road_374,road,1,,unused,699895.107202699,4648293.768566491
road_374,road,1,,unused,699898.762572284,4648292.144290284
road_374,road,1,,unused,699902.4114726695,4648290.505539642
road_374,road,1,,unused,699906.0597988928,4648288.865504347
road_374,road,1,,unused,699909.7081251163,4648287.225469053
road_374,road,1,,unused,699913.3905636689,4648285.66716086
road_374,road,1,,unused,699917.122245796,4648284.226831557
road_374,road,1,,unused,699920.6929400241,4648285.699201498
road_374,road,1,,unused,699924.2431597824,4648287.542009048
road_374,road,1,,unused,699927.7933795407,4648289.384816599
road_374,road,1,,unused,699931.4062174485,4648291.090716764
road_374,road,1,,unused,699935.1221271513,4648292.571262299
road_374,road,1,,unused,699938.8380368542,4648294.051807834
road_375,road,1,,unused,699804.44270265,4648297.815640271
road_375,road,1,,unused,699808.3048760894,4648296.774671336
road_375,road,1,,unused,699812.1670495289,4648295.733702401
road_375,road,1,,unused,699816.0292229684,4648294.692733466
road_375,road,1,,unused,699819.891396408,4648293.651764532
road_375,road,1,,unused,699823.7535698474,4648292.610795597
road_375,road,1,,unused,699827.6157432869,4648291.569826662
road_375,road,1,,unused,699831.5626352621,4648290.942514409
road_375,road,1,,unused,699835.5230806925,4648290.38137985
road_375,road,1,,unused,699839.4835261228,4648289.82024529
road_375,road,1,,unused,699843.443971553,4648289.259110731
road_375,road,1,,unused,699847.4044169832,4648288.697976172
road_375,road,1,,unused,699851.092762083,4648287.16164097
road_375,road,1,,unused,699854.7716081848,4648285.591261602
road_375,road,1,,unused,699858.4504542866,4648284.020882234
road_375,road,1,,unused,699862.3728491394,4648283.31403264
road_375,road,1,,unused,699866.3300918303,4648282.730740016
road_375,road,1,,unused,699870.2873345213,4648282.147447392
road_375,road,1,,unused,699874.2652632423,4648281.819958846
road_375,road,1,,unused,699878.2648110134,4648281.759812131
road_375,road,1,,unused,699882.2643587843,4648281.699665415
road_375,road,1,,unused,699886.2630381349,4648281.771895061
road_375,road,1,,unused,699890.2614525465,4648281.8845103085
road_375,road,1,,unused,699894.259866958,4648281.997125556
road_375,road,1,,unused,699898.24650551,4648282.289800029
road_375,road,1,,unused,699902.2256500721,4648282.697650559
road_375,road,1,,unused,699906.2098234323,4648283.053125786
road_375,road,1,,unused,699910.1939967924,4648283.408601011
road_375,road,1,,unused,699914.1781701525,4648283.764076238
road_376,road,1,,unused,699804.44270265,4648297.815640271
road_376,road,1,,unused,699800.7015248484,4648299.231122046
road_376,road,1,,unused,699796.9603470467,4648300.646603822
road_376,road,1,,unused,699793.2191692451,4648302.062085597
road_376,road,1,,unused,699789.4779914435,4648303.477567373
road_376,road,1,,unused,699785.7368136419,4648304.893049148
road_376,road,1,,unused,699781.9956358403,4648306.308530924
road_376,road,1,,unused,699778.2544580387,4648307.724012699
road_376,road,1,,unused,699774.7059523282,4648309.562501836
road_376,road,1,,unused,699771.1824738418,4648311.455937696
road_376,road,1,,unused,699767.6589953555,4648313.349373556
road_376,road,1,,unused,699764.1012111648,4648315.174476631
road_376,road,1,,unused,699760.4778791353,4648316.869016392
road_376,road,1,,unused,699756.8545471056,4648318.563556153
road_376,road,1,,unused,699753.2295324239,4648320.25447461
road_376,road,1,,unused,699749.5978346512,4648321.931010112
road_376,road,1,,unused,699745.9661368786,4648323.607545613
road_376,road,1,,unused,699742.581921343,4648325.696257917
road_376,road,1,,unused,699739.3951095337,4648328.113742249
road_376,road,1,,unused,699736.2082977244,4648330.53122658
road_376,road,1,,unused,699732.8088749959,4648332.626963772
road_376,road,1,,unused,699729.3353856589,4648334.610614907
road_376,road,1,,unused,699725.861896322,4648336.594266042
road_376,road,1,,unused,699722.4428031743,4648338.665535316
road_376,road,1,,unused,699719.1241857511,4648340.898644896
road_376,road,1,,unused,699715.9448484423,4648343.321792857
road_376,road,1,,unused,699712.816112022,4648345.813982339
road_376,road,1,,unused,699709.6873756017,4648348.3061718205
road_377,road,1,,unused,697876.8341029579,4648729.427545056
road_377,road,1,,unused,697880.0307631046,4648727.023098362
road_377,road,1,,unused,697883.2259839259,4648724.616914115
road_377,road,1,,unused,697886.1833481842,4648721.923589655
road_377,road,1,,unused,697889.1407124426,4648719.2302651955
road_377,road,1,,unused,697892.3918154995,4648716.918834685
road_377,road,1,,unused,697895.7537929878,4648714.751553586
road_377,road,1,,unused,697899.1157704762,4648712.584272485
road_377,road,1,,unused,697902.356955929,4648710.240958645
road_377,road,1,,unused,697905.541505896,4648707.824258972
road_377,road,1,,unused,697908.5771408548,4648705.219470996
road_377,road,1,,unused,697911.6399386101,4648702.650581476
road_377,road,1,,unused,697914.971836091,4648700.437335178
road_377,road,1,,unused,697918.3037335719,4648698.22408888
road_377,road,1,,unused,697921.8686695613,4648696.437319779
road_377,road,1,,unused,697925.5309764335,4648694.828746381
road_377,road,1,,unused,697929.0963577533,4648693.019427005
road_377,road,1,,unused,697932.6336144332,4648691.151857681
road_377,road,1,,unused,697936.1866880524,4648689.314837519
road_377,road,1,,unused,697939.7534582746,4648687.5042712595
road_377,road,1,,unused,697943.3346845565,4648685.7229676545
road_377,road,1,,unused,697946.9400085721,4648683.990443847
road_377,road,1,,unused,697950.5251647488,4648682.220229629
road_377,road,1,,unused,697953.9668762945,4648680.181940731
road_377,road,1,,unused,697957.4231851953,4648678.172557435
road_377,road,1,,unused,697961.1065047607,4648676.612699436
road_377,road,1,,unused,697964.7898243262,4648675.052841436
road_377,road,1,,unused,697968.5665006604,4648673.756901117
road_377,road,1,,unused,697972.41138211,4648672.653775268
road_377,road,1,,unused,697976.0776179401,4648671.116125477
road_377,road,1,,unused,697979.5865568559,4648669.195878699
road_378,road,1,,unused,697926.3546541897,4648694.46696727
road_378,road,1,,unused,697926.378756491,4648698.466894654
road_378,road,1,,unused,697925.9245909649,4648702.41007648
road_378,road,1,,unused,697924.9651667512,4648706.293310337
road_378,road,1,,unused,697923.9380731838,4648710.159036181
road_378,road,1,,unused,697922.8937702852,4648714.020309475
road_378,road,1,,unused,697921.2971329504,4648717.655957862
road_378,road,1,,unused,697919.3392701938,4648721.144048087
road_378,road,1,,unused,697917.715850991,4648724.781926006
road_378,road,1,,unused,697916.417076551,4648728.5652030185
road_378,road,1,,unused,697915.1183021112,4648732.348480031
road_378,road,1,,unused,697913.5910824984,4648736.0333692
road_378,road,1,,unused,697911.734521295,4648739.576415982
road_378,road,1,,unused,697909.9972223741,4648743.169512579
road_378,road,1,,unused,697908.7693068001,4648746.97637787
road_378,road,1,,unused,697907.5413912261,4648750.783243162
road_378,road,1,,unused,697906.3134756521,4648754.590108452
road_378,road,1,,unused,697904.9755361433,4648758.359501241
road_378,road,1,,unused,697903.6245994881,4648762.124467397
road_378,road,1,,unused,697902.2736628329,4648765.8894335525
road_378,road,1,,unused,697900.4498911763,4648769.446538128
road_378,road,1,,unused,697898.5891405646,4648772.987386495
road_378,road,1,,unused,697896.6309649663,4648776.4696417395
road_378,road,1,,unused,697894.3754460065,4648779.773069386
road_378,road,1,,unused,697892.1199270468,4648783.076497034
road_378,road,1,,unused,697889.9483938805,4648786.432387565
road_378,road,1,,unused,697887.9690750121,4648789.908347406
road_378,road,1,,unused,697885.9636238691,4648793.368321462
road_378,road,1,,unused,697883.7703412613,4648796.713394166
road_378,road,1,,unused,697881.1358365178,4648799.448183685
road_378,road,1,,unused,697877.2718475541,4648800.482393184
road_378,road,1,,unused,697873.4031390985,4648800.838949017
road_378,road,1,,unused,697869.5783321394,4648799.749425655
road_378,road,1,,unused,697866.4159681388,4648797.300047382
road_378,road,1,,unused,697863.2536041382,4648794.850669107
road_378,road,1,,unused,697860.2045165761,4648792.261790341
road_378,road,1,,unused,697857.1581362922,4648789.669577547
road_378,road,1,,unused,697854.3807861379,4648786.8035056535
road_378,road,1,,unused,697851.7347930099,4648783.803718934
road_378,road,1,,unused,697849.5621079676,4648780.510932397
road_378,road,1,,unused,697848.6562049414,4648776.926671089
road_378,road,1,,unused,697851.4880134959,4648774.101629442
road_378,road,1,,unused,697854.3198220505,4648771.276587794
road_378,road,1,,unused,697857.151630605,4648768.451546146
road_378,road,1,,unused,697859.625200968,4648765.32823996
road_378,road,1,,unused,697861.8903728891,4648762.031423895
road_378,road,1,,unused,697864.0610715436,4648758.679997836
road_378,road,1,,unused,697865.7873831383,4648755.07169515
road_378,road,1,,unused,697867.5136947329,4648751.463392463
road_378,road,1,,unused,697869.2400063276,4648747.855089776
road_378,road,1,,unused,697870.8270099119,4648744.185175655
road_378,road,1,,unused,697872.3350616449,4648740.480343679
road_378,road,1,,unused,697873.8431133778,4648736.7755117025
road_378,road,1,,unused,697875.3511651108,4648733.070679727
road_379,road,1,,unused,697982.8168955033,4648665.498069948
road_379,road,1,,unused,697982.6575320598,4648661.501245797
road_379,road,1,,unused,697982.4981686163,4648657.504421646
road_379,road,1,,unused,697982.3388051729,4648653.507597495
road_379,road,1,,unused,697982.1794417294,4648649.510773344
road_379,road,1,,unused,697982.020078286,4648645.513949193
road_379,road,1,,unused,697981.8607148424,4648641.517125042
road_379,road,1,,unused,697981.701351399,4648637.520300891
road_379,road,1,,unused,697981.7846340628,4648633.531426685
road_379,road,1,,unused,697982.205275088,4648629.553605532
road_379,road,1,,unused,697982.625916113,4648625.575784379
road_379,road,1,,unused,697983.0465571381,4648621.597963225
road_379,road,1,,unused,697983.4671981632,4648617.6201420715
road_379,road,1,,unused,697983.8878391883,4648613.642320919
road_379,road,1,,unused,697984.3084802134,4648609.664499765
road_379,road,1,,unused,697984.7291212385,4648605.686678612
road_379,road,1,,unused,697985.1497622635,4648601.708857458
road_379,road,1,,unused,697985.5756944844,4648597.731600299
road_379,road,1,,unused,697986.0029764719,4648593.754487011
road_379,road,1,,unused,697986.4302584595,4648589.777373723
road_379,road,1,,unused,697986.857540447,4648585.800260435
road_379,road,1,,unused,697987.2848224345,4648581.823147147
road_379,road,1,,unused,697987.712104422,4648577.84603386
road_379,road,1,,unused,697988.1393864095,4648573.868920572
road_379,road,1,,unused,697988.566668397,4648569.891807284
road_379,road,1,,unused,697988.9939503847,4648565.914693996
road_379,road,1,,unused,697989.4212323722,4648561.937580708
road_379,road,1,,unused,697989.8485143597,4648557.960467421
road_379,road,1,,unused,697989.5168851331,4648553.997168033
road_379,road,1,,unused,697988.9451492314,4648550.038239131
road_379,road,1,,unused,697988.3734133295,4648546.079310228
road_379,road,1,,unused,697987.8016774276,4648542.120381325
road_379,road,1,,unused,697987.2299415258,4648538.161452422
road_379,road,1,,unused,697987.3661279057,4648534.201535932
road_379,road,1,,unused,697987.9268157949,4648530.241027241
road_379,road,1,,unused,697988.4875036841,4648526.28051855
road_379,road,1,,unused,697989.0481915734,4648522.320009859
road_379,road,1,,unused,697989.6088794626,4648518.359501168
road_379,road,1,,unused,697990.1695673518,4648514.398992477
road_379,road,1,,unused,697990.730255241,4648510.438483787
road_379,road,1,,unused,697991.2909431303,4648506.477975096
road_379,road,1,,unused,697992.2180062175,4648502.590187965
road_379,road,1,,unused,697993.2124658717,4648498.715778333
road_379,road,1,,unused,697994.2069255259,4648494.841368701
road_379,road,1,,unused,697995.2013851801,4648490.9669590695
road_379,road,1,,unused,697996.1958448344,4648487.092549438
road_379,road,1,,unused,697997.1903044886,4648483.218139806
road_379,road,1,,unused,697998.8922653054,4648479.772834811
road_379,road,1,,unused,698001.8685168849,4648477.100396498
road_379,road,1,,unused,698004.8447684644,4648474.427958186
road_379,road,1,,unused,698007.8210200439,4648471.7555198725
road_379,road,1,,unused,698010.7972716234,4648469.08308156
road_379,road,1,,unused,698013.7735232029,4648466.410643247
road_379,road,1,,unused,698016.7497747823,4648463.738204935
road_379,road,1,,unused,698019.7921710138,4648461.208724029
road_379,road,1,,unused,698023.7557523423,4648460.670186145
road_379,road,1,,unused,698027.7193336707,4648460.13164826
road_379,road,1,,unused,698031.6829149992,4648459.593110376
road_379,road,1,,unused,698035.6464963276,4648459.054572492
road_379,road,1,,unused,698039.610077656,4648458.516034608
road_379,road,1,,unused,698043.5736589845,4648457.977496724
road_379,road,1,,unused,698047.5372403129,4648457.4389588395
road_379,road,1,,unused,698051.5008216413,4648456.900420954
road_379,road,1,,unused,698055.4834610623,4648456.785272494
road_379,road,1,,unused,698059.4793975197,4648456.965527393
road_379,road,1,,unused,698063.4753339771,4648457.145782291
road_379,road,1,,unused,698067.4712704346,4648457.32603719
road_379,road,1,,unused,698071.4672068919,4648457.506292089
road_379,road,1,,unused,698075.4631433493,4648457.686546988
road_379,road,1,,unused,698079.4590798067,4648457.866801886
road_379,road,1,,unused,698083.4550162641,4648458.047056785
road_379,road,1,,unused,698087.3871562221,4648458.673288347
road_379,road,1,,unused,698091.2733707306,4648459.6205669725
road_379,road,1,,unused,698095.1595852391,4648460.567845598
road_379,road,1,,unused,698099.0457997476,4648461.515124223
road_379,road,1,,unused,698102.932014256,4648462.4624028485
road_379,road,1,,unused,698106.8182287645,4648463.409681474
road_379,road,1,,unused,698110.704443273,4648464.356960099
road_379,road,1,,unused,698114.5906577815,4648465.3042387245
road_379,road,1,,unused,698118.4768722899,4648466.25151735
road_379,road,1,,unused,698122.3630867985,4648467.198795975
road_379,road,1,,unused,698126.2493013069,4648468.1460746005
road_379,road,1,,unused,698130.1355158153,4648469.093353226
road_379,road,1,,unused,698134.0217303239,4648470.040631851
road_379,road,1,,unused,698137.9079448323,4648470.9879104765
road_379,road,1,,unused,698141.6595864797,4648472.189617926
road_379,road,1,,unused,698144.6297477033,4648474.868823462
road_379,road,1,,unused,698147.599908927,4648477.548028998
road_379,road,1,,unused,698150.5700701505,4648480.227234535
road_379,road,1,,unused,698153.5402313742,4648482.906440071
road_379,road,1,,unused,698156.5103925979,4648485.585645608
road_379,road,1,,unused,698159.4805538214,4648488.264851144
road_379,road,1,,unused,698162.4507150451,4648490.9440566795
road_379,road,1,,unused,698165.5523344481,4648493.466821317
road_379,road,1,,unused,698168.7031169817,4648495.93107971
road_379,road,1,,unused,698171.8538995151,4648498.395338102
road_379,road,1,,unused,698175.0046820487,4648500.8595964955
road_379,road,1,,unused,698178.1554645821,4648503.323854888
road_379,road,1,,unused,698181.3062471157,4648505.788113281
road_379,road,1,,unused,698184.4570296493,4648508.2523716735
road_379,road,1,,unused,698187.6353050739,4648510.679306875
road_379,road,1,,unused,698190.9229806167,4648512.957725082
road_379,road,1,,unused,698194.2106561594,4648515.236143288
road_379,road,1,,unused,698197.4983317022,4648517.514561496
road_379,road,1,,unused,698200.786007245,4648519.792979702
road_379,road,1,,unused,698204.0736827878,4648522.071397909
road_379,road,1,,unused,698207.3613583306,4648524.3498161165
road_379,road,1,,unused,698210.6672960508,4648526.60028985
road_379,road,1,,unused,698214.0739143706,4648528.696703841
road_379,road,1,,unused,698217.4805326904,4648530.793117832
road_379,road,1,,unused,698220.8871510102,4648532.889531824
road_379,road,1,,unused,698224.2937693301,4648534.985945815
road_379,road,1,,unused,698227.7003876499,4648537.082359807
road_379,road,1,,unused,698231.1070059697,4648539.178773797
road_379,road,1,,unused,698234.5136242895,4648541.2751877885
road_379,road,1,,unused,698237.9202426093,4648543.37160178
road_379,road,1,,unused,698241.3268609291,4648545.468015771
road_379,road,1,,unused,698244.733479249,4648547.564429763
road_379,road,1,,unused,698248.3611595478,4648549.236770464
road_379,road,1,,unused,698252.0306076943,4648550.828985997
road_379,road,1,,unused,698255.7000558409,4648552.421201528
road_379,road,1,,unused,698259.3695039875,4648554.01341706
road_379,road,1,,unused,698263.038952134,4648555.605632592
road_379,road,1,,unused,698266.7084002806,4648557.1978481235
road_379,road,1,,unused,698270.377848427,4648558.790063655
road_379,road,1,,unused,698274.0472965736,4648560.382279187
road_379,road,1,,unused,698277.7581510722,4648561.601212205
road_379,road,1,,unused,698281.6873359083,4648560.851874816
road_379,road,1,,unused,698285.6165207445,4648560.102537427
road_379,road,1,,unused,698289.5457055807,4648559.353200038
road_379,road,1,,unused,698293.474890417,4648558.603862649
road_379,road,1,,unused,698297.4040752532,4648557.85452526
road_379,road,1,,unused,698301.3332600894,4648557.105187871
road_379,road,1,,unused,698305.281343098,4648556.478757015
road_379,road,1,,unused,698309.254143855,4648556.013081007
road_379,road,1,,unused,698313.2269446119,4648555.547404997
road_379,road,1,,unused,698317.1997453688,4648555.081728987
road_379,road,1,,unused,698321.1725461258,4648554.616052978
road_379,road,1,,unused,698325.1453468828,4648554.150376969
road_379,road,1,,unused,698329.1181476397,4648553.684700959
road_379,road,1,,unused,698333.0224341319,4648552.944945053
road_379,road,1,,unused,698336.7470454104,4648551.486428401
road_379,road,1,,unused,698340.4716566891,4648550.02791175
road_379,road,1,,unused,698344.1962679677,4648548.569395098
road_379,road,1,,unused,698347.9208792463,4648547.110878446
road_379,road,1,,unused,698351.6454905249,4648545.652361794
road_379,road,1,,unused,698355.3701018036,4648544.193845143
road_379,road,1,,unused,698359.0947130821,4648542.735328491
road_379,road,1,,unused,698362.8193243607,4648541.27681184
road_379,road,1,,unused,698366.5439356393,4648539.818295188
road_379,road,1,,unused,698370.2685469179,4648538.3597785365
road_379,road,1,,unused,698373.8661479794,4648536.690762296
road_379,road,1,,unused,698376.8929094017,4648534.075668551
road_379,road,1,,unused,698379.9196708238,4648531.460574807
road_379,road,1,,unused,698382.946432246,4648528.845481062
road_379,road,1,,unused,698385.9731936682,4648526.230387318
road_379,road,1,,unused,698388.9999550905,4648523.615293573
road_379,road,1,,unused,698392.0267165126,4648521.000199828
road_379,road,1,,unused,698395.0534779348,4648518.385106084
road_379,road,1,,unused,698398.0802393571,4648515.770012339
road_379,road,1,,unused,698401.0882528005,4648513.1339319525
road_379,road,1,,unused,698404.0267757901,4648510.420063378
road_379,road,1,,unused,698406.9652987799,4648507.706194803
road_379,road,1,,unused,698409.9038217695,4648504.992326229
road_379,road,1,,unused,698412.8423447593,4648502.278457655
road_379,road,1,,unused,698415.7808677489,4648499.56458908
road_379,road,1,,unused,698418.7193907386,4648496.850720506
road_379,road,1,,unused,698421.6579137283,4648494.136851932
road_379,road,1,,unused,698424.6596777937,4648491.49459664
road_379,road,1,,unused,698427.7161719806,4648488.9143169485
road_379,road,1,,unused,698430.7726661675,4648486.334037257
road_379,road,1,,unused,698433.8291603544,4648483.753757565
road_379,road,1,,unused,698436.8856545413,4648481.173477874
road_379,road,1,,unused,698439.9421487283,4648478.593198183
road_379,road,1,,unused,698442.9986429152,4648476.012918492
road_379,road,1,,unused,698446.055137102,4648473.432638801
road_379,road,1,,unused,698449.111631289,4648470.85235911
road_379,road,1,,unused,698452.1681254759,4648468.2720794175
road_379,road,1,,unused,698455.3210810142,4648465.811565798
road_379,road,1,,unused,698458.4933873928,4648463.375078113
road_379,road,1,,unused,698461.6656937716,4648460.938590428
road_379,road,1,,unused,698464.8380001503,4648458.502102743
road_379,road,1,,unused,698468.0103065289,4648456.065615057
road_379,road,1,,unused,698471.407325085,4648454.215537529
